drug_name,section_id,reaction_string,meddra_pt,meddra_pt_id,meddra_llt,meddra_llt_id,section_name,section,str,discontinuous_term,negated_term,meddra_exact_term
TRULICITY,S3,medullary thyroid carcinoma,,,,,warnings and precautions,S3,medullary thyroid carcinoma,0,0,0
TRULICITY,S3,mtc,Medullary thyroid cancer,10027105.0,Medullary carcinoma of thyroid,10027101.0,warnings and precautions,S3,mtc,0,0,0
TRULICITY,S3,thyroid c-cell tumors,Thyroid neoplasm,10043744.0,Thyroid tumor,10066914.0,warnings and precautions,S3,thyroid c-cell tumors,0,0,0
TRULICITY,S3,thyroid c-cell tumors,Thyroid C-cell hyperplasia,10070568.0,,,warnings and precautions,S3,thyroid c-cell tumors,0,0,0
TRULICITY,S3,mtc,Medullary thyroid cancer,10027105.0,Medullary carcinoma of thyroid,10027101.0,warnings and precautions,S3,mtc,0,0,0
TRULICITY,S3,mtc,Medullary thyroid cancer,10027105.0,Medullary carcinoma of thyroid,10027101.0,warnings and precautions,S3,mtc,0,0,0
TRULICITY,S3,mtc,Medullary thyroid cancer,10027105.0,Medullary carcinoma of thyroid,10027101.0,warnings and precautions,S3,mtc,0,0,0
TRULICITY,S3,pancreatitis,Pancreatitis,10033645.0,,,warnings and precautions,S3,pancreatitis,0,0,1
TRULICITY,S3,pancreatitis,Pancreatitis,10033645.0,,,warnings and precautions,S3,pancreatitis,0,0,1
TRULICITY,S3,hypoglycemia,Hypoglycaemia,10020993.0,Hypoglycemia,10021005.0,warnings and precautions,S3,hypoglycemia,0,0,1
TRULICITY,S3,systemic hypersensitivity,Hypersensitivity,10020751.0,Systemic allergic reaction,10066472.0,warnings and precautions,S3,systemic hypersensitivity,0,0,0
TRULICITY,S3,acute renal failure,,,,,warnings and precautions,S3,acute renal failure,0,0,0
TRULICITY,S3,chronic renal failure,,,,,warnings and precautions,S3,chronic renal failure,0,0,0
TRULICITY,S3,nausea,Nausea,10028813.0,,,warnings and precautions,S3,nausea,0,0,1
TRULICITY,S3,vomiting,Vomiting,10047700.0,,,warnings and precautions,S3,vomiting,0,0,1
TRULICITY,S3,diarrhea,Diarrhoea,10012735.0,Diarrhea,10012727.0,warnings and precautions,S3,diarrhea,0,0,1
TRULICITY,S3,dehydration,Dehydration,10012174.0,,,warnings and precautions,S3,dehydration,0,0,1
TRULICITY,S3,gastrointestinal adverse reactions,Gastrointestinal disorder,10017944.0,Gastrointestinal symptom NOS,10018011.0,warnings and precautions,S3,gastrointestinal adverse reactions,0,0,0
TRULICITY,S3,gastrointestinal adverse reactions,Gastrointestinal disorder,10017944.0,Gastrointestinal symptom NOS,10018011.0,warnings and precautions,S3,gastrointestinal adverse reactions,0,0,0
TEFLARO,S1,hypersensitivity reactions,Hypersensitivity,10020751.0,Hypersensitivity reaction,10020756.0,adverse reactions,S1,hypersensitivity reactions,0,0,0
TEFLARO,S1,clostridium difficile -associated diarrhea,Clostridium difficile colitis,10009657.0,"Diarrhea, Clostridium difficile",10012734.0,adverse reactions,S1,clostridium difficile -associated diarrhea,0,0,0
TEFLARO,S1,direct coombs' test seroconversion,Coombs direct test positive,10010933.0,,,adverse reactions,S1,direct coombs' test seroconversion,0,0,0
TEFLARO,S1,diarrhea,Diarrhoea,10012735.0,Diarrhea,10012727.0,adverse reactions,S1,diarrhea,0,0,1
TEFLARO,S1,nausea,Nausea,10028813.0,,,adverse reactions,S1,nausea,0,0,1
TEFLARO,S1,rash,Rash,10037844.0,,,adverse reactions,S1,rash,0,0,1
TEFLARO,S1,hypersensitivity,Hypersensitivity,10020751.0,,,adverse reactions,S1,hypersensitivity,0,0,1
TEFLARO,S1,diarrhea,Diarrhoea,10012735.0,Diarrhea,10012727.0,adverse reactions,S1,diarrhea,0,0,1
TEFLARO,S1,nausea,Nausea,10028813.0,,,adverse reactions,S1,nausea,0,0,1
TEFLARO,S1,rash,Rash,10037844.0,,,adverse reactions,S1,rash,0,0,1
TEFLARO,S1,diarrhea,Diarrhoea,10012735.0,Diarrhea,10012727.0,adverse reactions,S1,diarrhea,0,0,1
TEFLARO,S1,nausea,Nausea,10028813.0,,,adverse reactions,S1,nausea,0,0,1
TEFLARO,S1,constipation,Constipation,10010774.0,,,adverse reactions,S1,constipation,0,0,1
TEFLARO,S1,vomiting,Vomiting,10047700.0,,,adverse reactions,S1,vomiting,0,0,1
TEFLARO,S1,increased transaminases,Transaminases increased,10054889.0,,,adverse reactions,S1,increased transaminases,0,0,0
TEFLARO,S1,hypokalemia,Hypokalaemia,10021015.0,Hypokalemia,10021018.0,adverse reactions,S1,hypokalemia,0,0,1
TEFLARO,S1,rash,Rash,10037844.0,,,adverse reactions,S1,rash,0,0,1
TEFLARO,S1,phlebitis,Phlebitis,10034879.0,,,adverse reactions,S1,phlebitis,0,0,1
TEFLARO,S1,anemia,Anaemia,10002034.0,Anemia,10002272.0,adverse reactions,S1,anemia,0,0,1
TEFLARO,S1,eosinophilia,Eosinophilia,10014950.0,,,adverse reactions,S1,eosinophilia,0,0,1
TEFLARO,S1,neutropenia,Neutropenia,10029354.0,,,adverse reactions,S1,neutropenia,0,0,1
TEFLARO,S1,thrombocytopenia,Thrombocytopenia,10043554.0,,,adverse reactions,S1,thrombocytopenia,0,0,1
TEFLARO,S1,bradycardia,Bradycardia,10006093.0,,,adverse reactions,S1,bradycardia,0,0,1
TEFLARO,S1,palpitations,Palpitations,10033557.0,,,adverse reactions,S1,palpitations,0,0,1
TEFLARO,S1,abdominal pain,Abdominal pain,10000081.0,,,adverse reactions,S1,abdominal pain,0,0,1
TEFLARO,S1,pyrexia,Pyrexia,10037660.0,,,adverse reactions,S1,pyrexia,0,0,1
TEFLARO,S1,hepatitis,Hepatitis,10019717.0,,,adverse reactions,S1,hepatitis,0,0,1
TEFLARO,S1,hypersensitivity,Hypersensitivity,10020751.0,,,adverse reactions,S1,hypersensitivity,0,0,1
TEFLARO,S1,anaphylaxis,Anaphylactic reaction,10002198.0,Anaphylaxis,10002218.0,adverse reactions,S1,anaphylaxis,0,0,1
TEFLARO,S1,clostridium difficile colitis,Clostridium difficile colitis,10009657.0,,,adverse reactions,S1,clostridium difficile colitis,0,0,1
TEFLARO,S1,hyperglycemia,Hyperglycaemia,10020635.0,Hyperglycemia,10020639.0,adverse reactions,S1,hyperglycemia,0,0,1
TEFLARO,S1,hyperkalemia,Hyperkalaemia,10020646.0,Hyperkalemia,10020647.0,adverse reactions,S1,hyperkalemia,0,0,1
TEFLARO,S1,dizziness,Dizziness,10013573.0,,,adverse reactions,S1,dizziness,0,0,1
TEFLARO,S1,convulsion,Seizure,10039906.0,Convulsion,10010904.0,adverse reactions,S1,convulsion,0,0,1
TEFLARO,S1,renal failure,Renal failure,10038435.0,,,adverse reactions,S1,renal failure,0,0,1
TEFLARO,S1,urticaria,Urticaria,10046735.0,,,adverse reactions,S1,urticaria,0,0,1
TEFLARO,S1,agranulocytosis,Agranulocytosis,10001507.0,,,adverse reactions,S1,agranulocytosis,0,0,1
TEFLARO,S2,hypersensitivity reactions,Hypersensitivity,10020751.0,Hypersensitivity reaction,10020756.0,warnings and precautions,S2,hypersensitivity reactions,1,0,0
TEFLARO,S2,anaphylactic reactions,Anaphylactic reaction,10002198.0,,,warnings and precautions,S2,anaphylactic reactions,1,0,0
TEFLARO,S2,clostridium difficile -associated diarrhea,Clostridium difficile colitis,10009657.0,"Diarrhea, Clostridium difficile",10012734.0,warnings and precautions,S2,clostridium difficile -associated diarrhea,0,0,0
TEFLARO,S2,cdad,Clostridium difficile colitis,10009657.0,"Diarrhea, Clostridium difficile",10012734.0,warnings and precautions,S2,cdad,0,0,0
TEFLARO,S2,direct coombs' test seroconversion,Coombs direct test positive,10010933.0,,,warnings and precautions,S2,direct coombs' test seroconversion,0,0,0
TEFLARO,S2,fatal,Death,10011906.0,,,warnings and precautions,S2,fatal,0,0,0
TEFLARO,S2,hypersensitivity reactions,Hypersensitivity,10020751.0,Hypersensitivity reaction,10020756.0,warnings and precautions,S2,hypersensitivity reactions,1,0,0
TEFLARO,S2,hypersensitivity reactions,Hypersensitivity,10020751.0,Hypersensitivity reaction,10020756.0,warnings and precautions,S2,hypersensitivity reactions,1,0,0
TEFLARO,S2,anaphylactic reactions,Anaphylactic reaction,10002198.0,,,warnings and precautions,S2,anaphylactic reactions,1,0,0
TEFLARO,S2,anaphylactic reactions,Anaphylactic reaction,10002198.0,,,warnings and precautions,S2,anaphylactic reactions,1,0,0
TEFLARO,S2,skin reactions,,,,,warnings and precautions,S2,skin reactions,0,0,0
TEFLARO,S2,clostridium difficile -associated diarrhea,Clostridium difficile colitis,10009657.0,"Diarrhea, Clostridium difficile",10012734.0,warnings and precautions,S2,clostridium difficile -associated diarrhea,0,0,0
TEFLARO,S2,cdad,Clostridium difficile colitis,10009657.0,"Diarrhea, Clostridium difficile",10012734.0,warnings and precautions,S2,cdad,0,0,0
TEFLARO,S2,diarrhea,Diarrhoea,10012735.0,Diarrhea,10012727.0,warnings and precautions,S2,diarrhea,0,0,1
TEFLARO,S2,fatal,Death,10011906.0,,,warnings and precautions,S2,fatal,0,0,0
TEFLARO,S2,colitis,Colitis,10009887.0,,,warnings and precautions,S2,colitis,0,0,1
TEFLARO,S2,seroconversion from a negative to a positive direct coombs' test result,Coombs direct test positive,10010933.0,,,warnings and precautions,S2,seroconversion from a negative to a positive direct coombs' test result,0,0,0
TEFLARO,S2,seroconverted from a negative to a positive direct coombs' test result,Coombs direct test positive,10010933.0,,,warnings and precautions,S2,seroconverted from a negative to a positive direct coombs' test result,0,0,0
TEFLARO,S2,hemolytic anemia,,,,,warnings and precautions,S2,hemolytic anemia,0,1,0
JARDIANCE,S1,hypotension,Hypotension,10021097.0,,,adverse reactions,S1,hypotension,0,0,1
JARDIANCE,S1,impairment in renal function,Renal impairment,10062237.0,Impaired renal function,10021523.0,adverse reactions,S1,impairment in renal function,0,0,0
JARDIANCE,S1,hypoglycemia,Hypoglycaemia,10020993.0,Hypoglycemia,10021005.0,adverse reactions,S1,hypoglycemia,0,0,1
JARDIANCE,S1,genital mycotic infections,Genital infection fungal,10061180.0,,,adverse reactions,S1,genital mycotic infections,0,0,0
JARDIANCE,S1,urinary tract infections,Urinary tract infection,10046571.0,,,adverse reactions,S1,urinary tract infections,0,0,0
JARDIANCE,S1,increased low-density lipoprotein cholesterol,Low density lipoprotein increased,10024910.0,,,adverse reactions,S1,increased low-density lipoprotein cholesterol,0,0,0
JARDIANCE,S1,urinary tract infections,Urinary tract infection,10046571.0,,,adverse reactions,S1,urinary tract infections,0,0,0
JARDIANCE,S1,genital mycotic infections,Genital infection fungal,10061180.0,,,adverse reactions,S1,genital mycotic infections,0,0,0
JARDIANCE,S1,hypoglycemia,Hypoglycaemia,10020993.0,Hypoglycemia,10021005.0,adverse reactions,S1,hypoglycemia,0,0,1
JARDIANCE,S1,urinary tract infection,Urinary tract infection,10046571.0,,,adverse reactions,S1,urinary tract infection,0,0,1
JARDIANCE,S1,asymptomatic bacteriuria,Asymptomatic bacteriuria,10056396.0,,,adverse reactions,S1,asymptomatic bacteriuria,0,0,1
JARDIANCE,S1,cystitis,Cystitis,10011781.0,,,adverse reactions,S1,cystitis,0,0,1
JARDIANCE,S1,female genital mycotic infections,Genital infection female,10061977.0,,,adverse reactions,S1,female genital mycotic infections,0,0,0
JARDIANCE,S1,female genital mycotic infections,Genital infection fungal,10061180.0,,,adverse reactions,S1,female genital mycotic infections,0,0,0
JARDIANCE,S1,vulvovaginal mycotic infection,Vulvovaginal mycotic infection,10064899.0,,,adverse reactions,S1,vulvovaginal mycotic infection,0,0,1
JARDIANCE,S1,vaginal infection,Vaginal infection,10046914.0,,,adverse reactions,S1,vaginal infection,0,0,1
JARDIANCE,S1,vulvitis,Vulvitis,10047780.0,,,adverse reactions,S1,vulvitis,0,0,1
JARDIANCE,S1,vulvovaginal candidiasis,Vulvovaginal candidiasis,10047784.0,,,adverse reactions,S1,vulvovaginal candidiasis,0,0,1
JARDIANCE,S1,genital infection,Genital infection,10048461.0,,,adverse reactions,S1,genital infection,0,0,1
JARDIANCE,S1,genital candidiasis,Genital candidiasis,10018143.0,,,adverse reactions,S1,genital candidiasis,0,0,1
JARDIANCE,S1,genital infection fungal,Genital infection fungal,10061180.0,,,adverse reactions,S1,genital infection fungal,0,0,1
JARDIANCE,S1,genitourinary tract infection,Genitourinary tract infection,10061182.0,,,adverse reactions,S1,genitourinary tract infection,0,0,1
JARDIANCE,S1,vulvovaginitis,Vulvovaginitis,10047794.0,,,adverse reactions,S1,vulvovaginitis,0,0,1
JARDIANCE,S1,cervicitis,Cervicitis,10008323.0,,,adverse reactions,S1,cervicitis,0,0,1
JARDIANCE,S1,urogenital infection fungal,Urogenital infection fungal,10065582.0,,,adverse reactions,S1,urogenital infection fungal,0,0,1
JARDIANCE,S1,vaginitis bacterial,Vaginitis bacterial,10062167.0,,,adverse reactions,S1,vaginitis bacterial,0,0,1
JARDIANCE,S1,polyuria,Polyuria,10036142.0,,,adverse reactions,S1,polyuria,0,0,1
JARDIANCE,S1,pollakiuria,Pollakiuria,10036018.0,,,adverse reactions,S1,pollakiuria,0,0,1
JARDIANCE,S1,nocturia,Nocturia,10029446.0,,,adverse reactions,S1,nocturia,0,0,1
JARDIANCE,S1,balanoposthitis,Balanoposthitis,10004078.0,,,adverse reactions,S1,balanoposthitis,0,0,1
JARDIANCE,S1,balanitis,Balanoposthitis,10004078.0,Balanitis,10004073.0,adverse reactions,S1,balanitis,0,0,1
JARDIANCE,S1,genital infections fungal,Genital infection fungal,10061180.0,,,adverse reactions,S1,genital infections fungal,0,0,0
JARDIANCE,S1,genitourinary tract infection,Genitourinary tract infection,10061182.0,,,adverse reactions,S1,genitourinary tract infection,0,0,1
JARDIANCE,S1,balanitis candida,Balanitis candida,10004074.0,,,adverse reactions,S1,balanitis candida,0,0,1
JARDIANCE,S1,scrotal abscess,Scrotal abscess,10049571.0,,,adverse reactions,S1,scrotal abscess,0,0,1
JARDIANCE,S1,penile infection,Penile infection,10061912.0,,,adverse reactions,S1,penile infection,0,0,1
JARDIANCE,S1,urinary tract infection,Urinary tract infection,10046571.0,,,adverse reactions,S1,urinary tract infection,0,0,1
JARDIANCE,S1,female genital mycotic infections,Genital infection female,10061977.0,,,adverse reactions,S1,female genital mycotic infections,0,0,0
JARDIANCE,S1,female genital mycotic infections,Genital infection fungal,10061180.0,,,adverse reactions,S1,female genital mycotic infections,0,0,0
JARDIANCE,S1,upper respiratory tract infection,Upper respiratory tract infection,10046306.0,,,adverse reactions,S1,upper respiratory tract infection,0,0,1
JARDIANCE,S1,increased urination,Pollakiuria,10036018.0,Micturition frequency increased,10071065.0,adverse reactions,S1,increased urination,0,0,0
JARDIANCE,S1,dyslipidemia,Dyslipidaemia,10058108.0,Dyslipidemia,10058110.0,adverse reactions,S1,dyslipidemia,0,0,1
JARDIANCE,S1,arthralgia,Arthralgia,10003239.0,,,adverse reactions,S1,arthralgia,0,0,1
JARDIANCE,S1,male genital mycotic infections,Genital infection male,10062521.0,,,adverse reactions,S1,male genital mycotic infections,0,0,0
JARDIANCE,S1,male genital mycotic infections,Genital infection fungal,10061180.0,,,adverse reactions,S1,male genital mycotic infections,0,0,0
JARDIANCE,S1,nausea,Nausea,10028813.0,,,adverse reactions,S1,nausea,0,0,1
JARDIANCE,S1,thirst,Thirst,10043458.0,,,adverse reactions,S1,thirst,0,0,1
JARDIANCE,S1,polydipsia,Polydipsia,10036067.0,,,adverse reactions,S1,polydipsia,0,0,1
JARDIANCE,S1,osmotic diuresis,Polyuria,10036142.0,Diuresis,10013523.0,adverse reactions,S1,osmotic diuresis,0,0,0
JARDIANCE,S1,intravascular volume contraction,Hypovolaemia,10021137.0,Intravascular depletion,10074191.0,adverse reactions,S1,intravascular volume contraction,0,0,0
JARDIANCE,S1,volume depletion,Hypovolaemia,10021137.0,Volume depletion,10047691.0,adverse reactions,S1,volume depletion,0,0,1
JARDIANCE,S1,volume depletion,Hypovolaemia,10021137.0,Volume depletion,10047691.0,adverse reactions,S1,volume depletion,0,0,1
JARDIANCE,S1,blood pressure decreased,Blood pressure decreased,10005734.0,,,adverse reactions,S1,blood pressure decreased,1,0,1
JARDIANCE,S1,blood pressure systolic decreased,Blood pressure systolic decreased,10005758.0,,,adverse reactions,S1,blood pressure systolic decreased,0,0,1
JARDIANCE,S1,dehydration,Dehydration,10012174.0,,,adverse reactions,S1,dehydration,0,0,1
JARDIANCE,S1,hypotension,Hypotension,10021097.0,,,adverse reactions,S1,hypotension,0,0,1
JARDIANCE,S1,hypovolemia,Hypovolaemia,10021137.0,Hypovolemia,10021139.0,adverse reactions,S1,hypovolemia,0,0,1
JARDIANCE,S1,orthostatic hypotension,Orthostatic hypotension,10031127.0,,,adverse reactions,S1,orthostatic hypotension,0,0,1
JARDIANCE,S1,syncope,Syncope,10042772.0,,,adverse reactions,S1,syncope,0,0,1
JARDIANCE,S1,hypotension,Hypotension,10021097.0,,,adverse reactions,S1,hypotension,0,0,1
JARDIANCE,S1,increased urination,Pollakiuria,10036018.0,Micturition frequency increased,10071065.0,adverse reactions,S1,increased urination,0,0,0
JARDIANCE,S1,increased urination,Pollakiuria,10036018.0,Micturition frequency increased,10071065.0,adverse reactions,S1,increased urination,0,0,0
JARDIANCE,S1,polyuria,Polyuria,10036142.0,,,adverse reactions,S1,polyuria,0,0,1
JARDIANCE,S1,pollakiuria,Pollakiuria,10036018.0,,,adverse reactions,S1,pollakiuria,0,0,1
JARDIANCE,S1,nocturia,Nocturia,10029446.0,,,adverse reactions,S1,nocturia,0,0,1
JARDIANCE,S1,nocturia,Nocturia,10029446.0,,,adverse reactions,S1,nocturia,0,0,1
JARDIANCE,S1,impairment in renal function,Renal impairment,10062237.0,Impaired renal function,10021523.0,adverse reactions,S1,impairment in renal function,0,0,0
JARDIANCE,S1,increases in serum creatinine,Blood creatinine increased,10005483.0,Serum creatinine increased,10040233.0,adverse reactions,S1,increases in serum creatinine,0,0,0
JARDIANCE,S1,decreases in egfr,Glomerular filtration rate decreased,10018358.0,GFR decreased,10018214.0,adverse reactions,S1,decreases in egfr,0,0,0
JARDIANCE,S1,egfr 30 to less than 60 ml/min/1.73 m 2,Glomerular filtration rate decreased,10018358.0,GFR decreased,10018214.0,adverse reactions,S1,egfr 30 to less than 60 ml/min/1.73 m 2,0,0,0
JARDIANCE,S1,hypoglycemia,Hypoglycaemia,10020993.0,Hypoglycemia,10021005.0,adverse reactions,S1,hypoglycemia,0,0,1
JARDIANCE,S1,hypoglycemia,Hypoglycaemia,10020993.0,Hypoglycemia,10021005.0,adverse reactions,S1,hypoglycemia,0,0,1
JARDIANCE,S1,hypoglycemia,Hypoglycaemia,10020993.0,Hypoglycemia,10021005.0,adverse reactions,S1,hypoglycemia,0,0,1
JARDIANCE,S1,hypoglycemic events,Hypoglycaemia,10020993.0,,,adverse reactions,S1,hypoglycemic events,0,0,0
JARDIANCE,S1,hypoglycemic events,Hypoglycaemia,10020993.0,,,adverse reactions,S1,hypoglycemic events,0,0,0
JARDIANCE,S1,hypoglycemic events,Hypoglycaemia,10020993.0,,,adverse reactions,S1,hypoglycemic events,0,0,0
JARDIANCE,S1,plasma glucose of less than or equal to 70 mg/dl,Blood glucose decreased,10005555.0,Plasma glucose decreased,10035305.0,adverse reactions,S1,plasma glucose of less than or equal to 70 mg/dl,1,0,0
JARDIANCE,S1,capillary glucose of less than or equal to 70 mg/dl,Blood glucose decreased,10005555.0,,,adverse reactions,S1,capillary glucose of less than or equal to 70 mg/dl,0,0,0
JARDIANCE,S1,hypoglycemic events,Hypoglycaemia,10020993.0,,,adverse reactions,S1,hypoglycemic events,0,0,0
JARDIANCE,S1,genital mycotic infections,Genital infection fungal,10061180.0,,,adverse reactions,S1,genital mycotic infections,0,0,0
JARDIANCE,S1,genital mycotic infections,Genital infection fungal,10061180.0,,,adverse reactions,S1,genital mycotic infections,0,0,0
JARDIANCE,S1,vaginal mycotic infection,Vulvovaginal mycotic infection,10064899.0,,,adverse reactions,S1,vaginal mycotic infection,0,0,0
JARDIANCE,S1,vaginal infection,Vaginal infection,10046914.0,,,adverse reactions,S1,vaginal infection,0,0,1
JARDIANCE,S1,genital infection fungal,Genital infection fungal,10061180.0,,,adverse reactions,S1,genital infection fungal,0,0,1
JARDIANCE,S1,vulvovaginal candidiasis,Vulvovaginal candidiasis,10047784.0,,,adverse reactions,S1,vulvovaginal candidiasis,0,0,1
JARDIANCE,S1,vulvitis,Vulvitis,10047780.0,,,adverse reactions,S1,vulvitis,0,0,1
JARDIANCE,S1,genital infection,Genital infection,10048461.0,,,adverse reactions,S1,genital infection,0,0,1
JARDIANCE,S1,genital mycotic infections,Genital infection fungal,10061180.0,,,adverse reactions,S1,genital mycotic infections,0,0,0
JARDIANCE,S1,phimosis,Phimosis,10034878.0,,,adverse reactions,S1,phimosis,0,0,1
JARDIANCE,S1,urinary tract infections,Urinary tract infection,10046571.0,,,adverse reactions,S1,urinary tract infections,0,0,0
JARDIANCE,S1,urinary tract infections,Urinary tract infection,10046571.0,,,adverse reactions,S1,urinary tract infections,0,0,0
JARDIANCE,S1,urinary tract infection,Urinary tract infection,10046571.0,,,adverse reactions,S1,urinary tract infection,0,0,1
JARDIANCE,S1,asymptomatic bacteriuria,Asymptomatic bacteriuria,10056396.0,,,adverse reactions,S1,asymptomatic bacteriuria,0,0,1
JARDIANCE,S1,cystitis,Cystitis,10011781.0,,,adverse reactions,S1,cystitis,0,0,1
JARDIANCE,S1,urinary tract infection,Urinary tract infection,10046571.0,,,adverse reactions,S1,urinary tract infection,0,0,1
JARDIANCE,S1,urinary tract infections,Urinary tract infection,10046571.0,,,adverse reactions,S1,urinary tract infections,0,0,0
JARDIANCE,S1,urinary tract infections,Urinary tract infection,10046571.0,,,adverse reactions,S1,urinary tract infections,0,0,0
JARDIANCE,S1,urinary tract infections,Urinary tract infection,10046571.0,,,adverse reactions,S1,urinary tract infections,0,0,0
JARDIANCE,S1,urinary tract infections,Urinary tract infection,10046571.0,,,adverse reactions,S1,urinary tract infections,0,0,0
JARDIANCE,S1,increase in low-density lipoprotein cholesterol,Low density lipoprotein increased,10024910.0,LDL cholesterol increased,10024055.0,adverse reactions,S1,increase in low-density lipoprotein cholesterol,0,0,0
JARDIANCE,S1,increases in low-density lipoprotein cholesterol,Low density lipoprotein increased,10024910.0,LDL cholesterol increased,10024055.0,adverse reactions,S1,increases in low-density lipoprotein cholesterol,0,0,0
JARDIANCE,S1,ldl-c increased,Low density lipoprotein increased,10024910.0,LDL cholesterol increased,10024055.0,adverse reactions,S1,ldl-c increased,0,0,0
JARDIANCE,S1,increase in hematocrit,Haematocrit increased,10018840.0,Hematocrit increased,10019424.0,adverse reactions,S1,increase in hematocrit,0,0,0
JARDIANCE,S1,hematocrit decreased,,,,,adverse reactions,S1,hematocrit decreased,0,1,0
JARDIANCE,S1,hematocrit increased,Haematocrit increased,10018840.0,Hematocrit increased,10019424.0,adverse reactions,S1,hematocrit increased,1,0,1
JARDIANCE,S2,hypotension,Hypotension,10021097.0,,,warnings and precautions,S2,hypotension,0,0,1
JARDIANCE,S2,impairment in renal function,Renal impairment,10062237.0,Impaired renal function,10021523.0,warnings and precautions,S2,impairment in renal function,0,0,0
JARDIANCE,S2,hypoglycemia,Hypoglycaemia,10020993.0,Hypoglycemia,10021005.0,warnings and precautions,S2,hypoglycemia,0,0,1
JARDIANCE,S2,genital mycotic infections,Genital infection fungal,10061180.0,,,warnings and precautions,S2,genital mycotic infections,0,0,0
JARDIANCE,S2,urinary tract infections,Urinary tract infection,10046571.0,,,warnings and precautions,S2,urinary tract infections,0,0,0
JARDIANCE,S2,increased ldl-c,Low density lipoprotein increased,10024910.0,LDL cholesterol increased,10024055.0,warnings and precautions,S2,increased ldl-c,0,0,0
JARDIANCE,S2,intravascular volume contraction,Hypovolaemia,10021137.0,Intravascular depletion,10074191.0,warnings and precautions,S2,intravascular volume contraction,0,0,0
JARDIANCE,S2,symptomatic hypotension,Hypotension,10021097.0,Hypotension symptomatic,10021105.0,warnings and precautions,S2,symptomatic hypotension,0,0,0
JARDIANCE,S2,increases serum creatinine,Blood creatinine increased,10005483.0,Serum creatinine increased,10040233.0,warnings and precautions,S2,increases serum creatinine,0,0,0
JARDIANCE,S2,decreases egfr,Glomerular filtration rate decreased,10018358.0,GFR decreased,10018214.0,warnings and precautions,S2,decreases egfr,0,0,0
JARDIANCE,S2,impaired renal function,Renal impairment,10062237.0,Impaired renal function,10021523.0,warnings and precautions,S2,impaired renal function,0,0,1
JARDIANCE,S2,hypoglycemia,Hypoglycaemia,10020993.0,Hypoglycemia,10021005.0,warnings and precautions,S2,hypoglycemia,0,0,1
JARDIANCE,S2,genital mycotic infections,Genital infection fungal,10061180.0,,,warnings and precautions,S2,genital mycotic infections,0,0,0
JARDIANCE,S2,mycotic genital infections,Genital infection fungal,10061180.0,,,warnings and precautions,S2,mycotic genital infections,0,0,0
JARDIANCE,S2,urinary tract infections,Urinary tract infection,10046571.0,,,warnings and precautions,S2,urinary tract infections,0,0,0
JARDIANCE,S2,increases in ldl-c,Low density lipoprotein increased,10024910.0,LDL cholesterol increased,10024055.0,warnings and precautions,S2,increases in ldl-c,0,0,0
ULORIC,S1,liver function abnormalities,Hepatic function abnormal,10019670.0,Function liver abnormal,10017475.0,adverse reactions,S1,liver function abnormalities,0,0,0
ULORIC,S1,nausea,Nausea,10028813.0,,,adverse reactions,S1,nausea,0,0,1
ULORIC,S1,arthralgia,Arthralgia,10003239.0,,,adverse reactions,S1,arthralgia,0,0,1
ULORIC,S1,rash,Rash,10037844.0,,,adverse reactions,S1,rash,0,0,1
ULORIC,S1,liver function abnormalities,Hepatic function abnormal,10019670.0,Function liver abnormal,10017475.0,adverse reactions,S1,liver function abnormalities,0,0,0
ULORIC,S1,nausea,Nausea,10028813.0,,,adverse reactions,S1,nausea,0,0,1
ULORIC,S1,arthralgia,Arthralgia,10003239.0,,,adverse reactions,S1,arthralgia,0,0,1
ULORIC,S1,rash,Rash,10037844.0,,,adverse reactions,S1,rash,0,0,1
ULORIC,S1,liver function abnormalities,Hepatic function abnormal,10019670.0,Function liver abnormal,10017475.0,adverse reactions,S1,liver function abnormalities,0,0,0
ULORIC,S1,dizziness,Dizziness,10013573.0,,,adverse reactions,S1,dizziness,0,0,1
ULORIC,S1,anemia,Anaemia,10002034.0,Anemia,10002272.0,adverse reactions,S1,anemia,0,0,1
ULORIC,S1,idiopathic thrombocytopenic purpura,Immune thrombocytopenic purpura,10074667.0,Idiopathic thrombocytopenic purpura,10021245.0,adverse reactions,S1,idiopathic thrombocytopenic purpura,0,0,1
ULORIC,S1,leukocytosis,Leukocytosis,10024378.0,,,adverse reactions,S1,leukocytosis,0,0,1
ULORIC,S1,leukopenia,Leukopenia,10024384.0,,,adverse reactions,S1,leukopenia,0,0,1
ULORIC,S1,neutropenia,Neutropenia,10029354.0,,,adverse reactions,S1,neutropenia,0,0,1
ULORIC,S1,pancytopenia,Pancytopenia,10033661.0,,,adverse reactions,S1,pancytopenia,0,0,1
ULORIC,S1,splenomegaly,Splenomegaly,10041660.0,,,adverse reactions,S1,splenomegaly,0,0,1
ULORIC,S1,thrombocytopenia,Thrombocytopenia,10043554.0,,,adverse reactions,S1,thrombocytopenia,0,0,1
ULORIC,S1,angina pectoris,Angina pectoris,10002383.0,,,adverse reactions,S1,angina pectoris,0,0,1
ULORIC,S1,atrial fibrillation,Atrial fibrillation,10003658.0,,,adverse reactions,S1,atrial fibrillation,0,0,1
ULORIC,S1,atrial flutter,Atrial flutter,10003662.0,,,adverse reactions,S1,atrial flutter,1,0,1
ULORIC,S1,cardiac murmur,Cardiac murmur,10007586.0,,,adverse reactions,S1,cardiac murmur,0,0,1
