,section,drug,pt_meddra_id,class,Pred0,Pred1,scored,split
5935,AR,PLEGRIDY,10043554,not_event,7.599606037139891,0.0,scored,test
5936,AR,PLEGRIDY,10043833,not_event,9.517687479654947,0.0,scored,test
5937,AR,PLEGRIDY,10044223,not_event,5.714676221211751,0.0,scored,test
5938,AR,PLEGRIDY,10044390,not_event,9.363742828369139,0.0,scored,test
5939,AR,PLEGRIDY,10046571,not_event,2.184787154197693,0.0,scored,test
5940,AR,PLEGRIDY,10046735,not_event,2.729031562805176,0.0,scored,test
5941,AR,PLEGRIDY,10047700,is_event,0.0,7.46369457244873,scored,test
5942,AR,PLEGRIDY,10050537,not_event,9.50837516784668,0.0,scored,test
5943,AR,PLEGRIDY,10052235,not_event,9.446585655212402,0.0,scored,test
5944,AR,PLEGRIDY,10052995,not_event,9.395031792776924,0.0,scored,test
5945,AR,PLEGRIDY,10058063,is_event,8.519868850708006,0.0,scored,test
5946,AR,PLEGRIDY,10060933,not_event,9.121718406677246,0.0,scored,test
5947,AR,PLEGRIDY,10061087,not_event,9.225252151489258,0.0,scored,test
5948,AR,PLEGRIDY,10061346,not_event,9.549389430454799,0.0,scored,test
5949,AR,PLEGRIDY,10061623,not_event,9.242700576782225,0.0,scored,test
5950,AR,PLEGRIDY,10061664,is_event,4.207737922668457,0.0,scored,test
5951,AR,PLEGRIDY,10062026,not_event,9.435417175292969,0.0,scored,test
5952,AR,PLEGRIDY,10064196,not_event,9.350317955017088,0.0,scored,test
5953,AR,PLEGRIDY,10067484,not_event,9.199885777064733,0.0,scored,test
5954,AR,PLEGRIDY,10080284,not_event,9.014222526550293,0.0,scored,test
5955,AR,PLEGRIDY,10080700,not_event,7.60546588897705,0.0,scored,test
5956,AR,PLEGRIDY,10083622,not_event,9.512121200561523,0.0,scored,test
5957,AR,PLEGRIDY,10083842,not_event,8.667580604553223,0.0,scored,test
5958,AR,POMALYST,10000081,is_event,0.0,7.5081162452697745,scored,test
5959,AR,POMALYST,10000220,not_event,9.52744229634603,0.0,scored,test
5960,AR,POMALYST,10001513,not_event,9.514430363972982,0.0,scored,test
5961,AR,POMALYST,10001546,not_event,9.217793941497803,0.0,scored,test
5962,AR,POMALYST,10001551,is_event,0.0,7.5073570013046265,scored,test
5963,AR,POMALYST,10002026,not_event,9.572436141967774,0.0,scored,test
5964,AR,POMALYST,10002034,is_event,0.0,7.4855380058288565,scored,test
5965,AR,POMALYST,10002383,is_event,0.0,7.4289841651916495,scored,test
5966,AR,POMALYST,10002424,is_event,0.0,7.521017551422118,scored,test
5967,AR,POMALYST,10002855,is_event,0.0,7.516146183013917,scored,test
5968,AR,POMALYST,10003239,is_event,0.0,7.50456142425537,scored,test
5969,AR,POMALYST,10003476,not_event,9.344882965087889,0.0,scored,test
5970,AR,POMALYST,10003481,is_event,0.0,7.513110876083374,scored,test
5971,AR,POMALYST,10003549,is_event,0.0,7.361162543296814,scored,test
5972,AR,POMALYST,10003658,is_event,0.0,7.410796642303466,scored,test
5973,AR,POMALYST,10003988,is_event,0.0,7.504364808400472,scored,test
5974,AR,POMALYST,10003997,is_event,0.0,7.497157096862794,scored,test
5975,AR,POMALYST,10005362,not_event,9.36443614959717,0.0,scored,test
5976,AR,POMALYST,10005364,not_event,0.7674210667610168,0.0,scored,test
5977,AR,POMALYST,10005373,not_event,9.486433664957682,0.0,scored,test
5978,AR,POMALYST,10005416,not_event,9.544582911900111,0.0,scored,test
5979,AR,POMALYST,10005439,not_event,9.537116622924804,0.0,scored,test
5980,AR,POMALYST,10005467,not_event,9.515400409698486,0.0,scored,test
5981,AR,POMALYST,10005480,not_event,8.544554948806763,0.0,scored,test
5982,AR,POMALYST,10005483,is_event,0.0,5.581211447715758,scored,test
5983,AR,POMALYST,10005571,not_event,9.526549434661865,0.0,scored,test
5984,AR,POMALYST,10005583,not_event,9.510563532511393,0.0,scored,test
5985,AR,POMALYST,10005616,not_event,9.516271392504374,0.0,scored,test
5986,AR,POMALYST,10005717,not_event,9.53913558762649,0.0,scored,test
5987,AR,POMALYST,10005721,not_event,9.52892835934957,0.0,scored,test
5988,AR,POMALYST,10005793,not_event,9.544027872085572,0.0,scored,test
5989,AR,POMALYST,10006002,is_event,0.0,6.598049322764079,scored,test
5990,AR,POMALYST,10006482,is_event,0.0,6.441283702850342,scored,test
5991,AR,POMALYST,10007554,not_event,0.0,5.861140727996825,scored,test
5992,AR,POMALYST,10007559,is_event,0.0,7.100442886352539,scored,test
5993,AR,POMALYST,10007882,is_event,0.0,7.478128910064697,scored,test
5994,AR,POMALYST,10008190,not_event,3.9079744815826416,0.0,scored,test
5995,AR,POMALYST,10008479,not_event,0.7364627718925476,0.5231558084487915,scored,test
5996,AR,POMALYST,10008531,is_event,0.0,7.50302267074585,scored,test
5997,AR,POMALYST,10009033,is_event,0.0,0.07672594487667084,scored,test
5998,AR,POMALYST,10009657,is_event,0.0,7.489890575408935,scored,test
5999,AR,POMALYST,10009887,not_event,8.634769439697266,0.0,scored,test
6000,AR,POMALYST,10010214,is_event,0.0,7.452567338943481,scored,test
6001,AR,POMALYST,10010234,not_event,9.496325174967447,0.0,scored,test
6002,AR,POMALYST,10010305,is_event,0.0,7.264930009841919,scored,test
6003,AR,POMALYST,10010774,is_event,0.0,7.4994988441467285,scored,test
6004,AR,POMALYST,10011224,is_event,0.0,6.4533952077229815,scored,test
6005,AR,POMALYST,10011732,not_event,9.43739318847656,0.0,scored,test
6006,AR,POMALYST,10012174,is_event,0.0,7.490756988525391,scored,test
6007,AR,POMALYST,10012373,is_event,0.0,7.362982988357544,scored,test
6008,AR,POMALYST,10012426,not_event,9.515874862670898,0.0,scored,test
6009,AR,POMALYST,10012735,is_event,0.0,7.492357571919759,scored,test
6010,AR,POMALYST,10013573,is_event,0.0,7.488093852996826,scored,test
6011,AR,POMALYST,10013786,is_event,0.0,7.513235092163087,scored,test
6012,AR,POMALYST,10013968,is_event,0.0,7.367213090260823,scored,test
6013,AR,POMALYST,10014404,not_event,9.518999364640978,0.0,scored,test
6014,AR,POMALYST,10014513,is_event,0.0,6.843390464782715,scored,test
6015,AR,POMALYST,10014522,is_event,0.0,2.1420602798461914,scored,test
6016,AR,POMALYST,10015090,is_event,0.0,7.465094089508056,scored,test
6017,AR,POMALYST,10016165,is_event,0.0,7.116360187530518,scored,test
6018,AR,POMALYST,10016173,is_event,0.0,7.519522190093993,scored,test
6019,AR,POMALYST,10016256,is_event,0.0,7.490724086761475,scored,test
6020,AR,POMALYST,10016288,is_event,0.0,7.51336669921875,scored,test
6021,AR,POMALYST,10016454,is_event,0.0,7.484097003936767,scored,test
6022,AR,POMALYST,10016766,not_event,7.66151762008667,0.0,scored,test
6023,AR,POMALYST,10017076,not_event,0.0,0.9401849706967672,scored,test
6024,AR,POMALYST,10017944,not_event,8.153181552886963,0.0,scored,test
6025,AR,POMALYST,10018876,not_event,9.386186599731444,0.0,scored,test
6026,AR,POMALYST,10018884,is_event,0.0,7.454933643341064,scored,test
6027,AR,POMALYST,10019211,is_event,0.0,7.513890981674194,scored,test
6028,AR,POMALYST,10019663,is_event,0.0,7.4013166427612305,scored,test
6029,AR,POMALYST,10019851,is_event,0.0,7.50623083114624,scored,test
6030,AR,POMALYST,10020578,is_event,0.0,5.073445677757263,scored,test
6031,AR,POMALYST,10020583,is_event,0.0,7.4996886253356925,scored,test
6032,AR,POMALYST,10020635,is_event,0.0,7.494138717651366,scored,test
6033,AR,POMALYST,10020642,is_event,0.0,7.516942024230957,scored,test
6034,AR,POMALYST,10020646,is_event,0.0,7.520670413970947,scored,test
6035,AR,POMALYST,10020751,is_event,0.0,6.382685045401254,scored,test
6036,AR,POMALYST,10020947,is_event,0.0,7.497740745544434,scored,test
6037,AR,POMALYST,10021015,is_event,0.0,7.498220443725586,scored,test
6038,AR,POMALYST,10021036,is_event,0.0,5.680315732955933,scored,test
6039,AR,POMALYST,10021097,is_event,0.0,7.479858875274657,scored,test
6040,AR,POMALYST,10021789,not_event,1.2211855888366698,2.1197705030441285,scored,test
6041,AR,POMALYST,10022116,not_event,3.3906066417694087,0.639085054397583,scored,test
6042,AR,POMALYST,10022437,is_event,0.0,7.500262260437011,scored,test
6043,AR,POMALYST,10022611,is_event,0.0,7.496594905853271,scored,test
6044,AR,POMALYST,10024384,is_event,0.0,7.506698369979858,scored,test
6045,AR,POMALYST,10025082,not_event,8.137396812438963,0.0,scored,test
6046,AR,POMALYST,10025251,not_event,9.320565223693848,0.0,scored,test
6047,AR,POMALYST,10025256,is_event,0.0,7.507849693298339,scored,test
6048,AR,POMALYST,10025327,is_event,0.0,7.42769193649292,scored,test
6049,AR,POMALYST,10028245,not_event,9.515808582305908,0.0,scored,test
6050,AR,POMALYST,10028334,is_event,0.0,7.493318319320679,scored,test
6051,AR,POMALYST,10028372,is_event,0.0,7.491735935211181,scored,test
6052,AR,POMALYST,10028391,is_event,0.0,7.509249210357666,scored,test
6053,AR,POMALYST,10028596,is_event,0.0,7.505924463272095,scored,test
6054,AR,POMALYST,10028600,not_event,0.0,2.571524143218994,scored,test
6055,AR,POMALYST,10028813,is_event,0.0,7.493974208831786,scored,test
6056,AR,POMALYST,10028980,not_event,9.216907024383545,0.0,scored,test
6057,AR,POMALYST,10029202,not_event,5.905779838562012,0.0,scored,test
6058,AR,POMALYST,10029216,not_event,5.0070481300354,0.0,scored,test
6059,AR,POMALYST,10029331,is_event,0.0,6.442320442199707,scored,test
6060,AR,POMALYST,10029354,is_event,0.0,7.248610782623291,scored,test
6061,AR,POMALYST,10029363,not_event,9.32482624053955,0.0,scored,test
6062,AR,POMALYST,10029366,is_event,0.0,7.505349636077882,scored,test
6063,AR,POMALYST,10029410,is_event,0.0,7.51061463356018,scored,test
6064,AR,POMALYST,10030095,not_event,5.24723869562149,0.0,scored,test
6065,AR,POMALYST,10030124,is_event,0.0,7.502983331680298,scored,test
6066,AR,POMALYST,10030970,not_event,9.507868925730387,0.0,scored,test
6067,AR,POMALYST,10033371,is_event,4.963225974756129,0.0,scored,test
6068,AR,POMALYST,10033425,is_event,0.0,7.508935928344726,scored,test
6069,AR,POMALYST,10033661,is_event,0.0,7.51342535018921,scored,test
6070,AR,POMALYST,10034263,is_event,0.0,7.510145187377929,scored,test
6071,AR,POMALYST,10035226,not_event,0.843953549861908,2.382085382938385,scored,test
6072,AR,POMALYST,10035525,not_event,9.28549575805664,0.0,scored,test
6073,AR,POMALYST,10035528,is_event,0.0,7.497326850891113,scored,test
6074,AR,POMALYST,10035664,is_event,0.0,6.774795770645142,scored,test
6075,AR,POMALYST,10035732,is_event,0.0,7.409687995910644,scored,test
6076,AR,POMALYST,10035735,is_event,0.0,7.480574607849122,scored,test
6077,AR,POMALYST,10036790,is_event,0.0,7.5236496925354,scored,test
6078,AR,POMALYST,10037087,is_event,0.0,7.511007070541382,scored,test
6079,AR,POMALYST,10037377,is_event,0.0,7.514381885528564,scored,test
6080,AR,POMALYST,10037660,is_event,0.0,6.613431294759114,scored,test
6081,AR,POMALYST,10037844,is_event,0.0,7.499945640563965,scored,test
6082,AR,POMALYST,10038435,is_event,0.0,7.242657661437988,scored,test
6083,AR,POMALYST,10038695,is_event,0.0,7.471710681915283,scored,test
6084,AR,POMALYST,10039073,not_event,9.530425582613264,0.0,scored,test
6085,AR,POMALYST,10039801,is_event,0.0,4.671552181243896,scored,test
6086,AR,POMALYST,10040047,is_event,0.0,2.709549270570278,scored,test
6087,AR,POMALYST,10040070,is_event,0.0,7.4807329177856445,scored,test
6088,AR,POMALYST,10040560,not_event,9.30653381347656,0.0,scored,test
6089,AR,POMALYST,10040722,not_event,9.553672790527344,0.0,scored,test
6090,AR,POMALYST,10041541,is_event,0.0,7.506534099578857,scored,test
6091,AR,POMALYST,10042772,is_event,0.0,7.440205097198486,scored,test
6092,AR,POMALYST,10043268,not_event,9.437742233276367,0.0,scored,test
6093,AR,POMALYST,10043554,is_event,0.0,7.492873668670654,scored,test
6094,AR,POMALYST,10043833,not_event,9.537739276885986,0.0,scored,test
6095,AR,POMALYST,10044223,not_event,3.4893064498901367,0.0,scored,test
6096,AR,POMALYST,10044390,not_event,2.5196909904479976,0.0,scored,test
6097,AR,POMALYST,10044565,is_event,0.0,7.51264762878418,scored,test
6098,AR,POMALYST,10045170,is_event,0.0,7.503015518188477,scored,test
6099,AR,POMALYST,10046306,is_event,0.5652872323989868,4.592425286769867,scored,test
6100,AR,POMALYST,10046555,is_event,0.0,7.457509517669677,scored,test
6101,AR,POMALYST,10046566,not_event,9.37761402130127,0.0,scored,test
6102,AR,POMALYST,10046571,is_event,0.035437434911727905,2.6138973236083984,scored,test
6103,AR,POMALYST,10046735,is_event,0.0,7.524280548095702,scored,test
6104,AR,POMALYST,10047340,is_event,0.0,7.5115556716918945,scored,test
6105,AR,POMALYST,10047461,is_event,0.0,6.603208065032959,scored,test
6106,AR,POMALYST,10047700,is_event,0.0,7.497638463973999,scored,test
6107,AR,POMALYST,10047890,not_event,9.30618143081665,0.0,scored,test
6108,AR,POMALYST,10047895,is_event,0.0,7.504196882247925,scored,test
6109,AR,POMALYST,10047899,is_event,0.0,7.485174655914307,scored,test
6110,AR,POMALYST,10047939,not_event,9.215961456298828,0.0,scored,test
6111,AR,POMALYST,10047942,is_event,0.0,7.503065586090086,scored,test
6112,AR,POMALYST,10048709,is_event,0.0,7.097346782684326,scored,test
6113,AR,POMALYST,10049151,is_event,0.0,7.209263801574707,scored,test
6114,AR,POMALYST,10049438,is_event,0.0,7.501688480377196,scored,test
6115,AR,POMALYST,10050819,is_event,0.0,7.487689495086671,scored,test
6116,AR,POMALYST,10051055,not_event,0.0,4.158069133758545,scored,test
6117,AR,POMALYST,10053159,not_event,5.6142258644104,0.0,scored,test
6118,AR,POMALYST,10057765,not_event,8.620416641235352,0.0,scored,test
6119,AR,POMALYST,10059245,not_event,8.682111740112305,0.0,scored,test
6120,AR,POMALYST,10060795,is_event,0.0,7.529888629913329,scored,test
6121,AR,POMALYST,10060933,not_event,9.17832088470459,0.0,scored,test
6122,AR,POMALYST,10061021,not_event,8.235753536224365,0.0,scored,test
6123,AR,POMALYST,10061024,not_event,0.0,0.0,scored,test
6124,AR,POMALYST,10061087,not_event,9.199039936065674,0.0,scored,test
6125,AR,POMALYST,10061169,not_event,4.900677531957626,0.6690834164619446,scored,test
6126,AR,POMALYST,10061216,not_event,9.073642730712889,0.0,scored,test
6127,AR,POMALYST,10061217,not_event,9.427019755045572,0.0,scored,test
6128,AR,POMALYST,10061280,not_event,8.810465335845947,0.0,scored,test
6129,AR,POMALYST,10061346,not_event,9.521847811612217,0.0,scored,test
6130,AR,POMALYST,10061355,not_event,9.455924987792969,0.0,scored,test
6131,AR,POMALYST,10061428,is_event,0.0,7.50564980506897,scored,test
6132,AR,POMALYST,10061592,not_event,8.98426628112793,0.0,scored,test
6133,AR,POMALYST,10061603,is_event,0.0,7.394340991973877,scored,test
6134,AR,POMALYST,10061623,not_event,9.355224609375,0.0,scored,test
6135,AR,POMALYST,10062026,not_event,9.348142941792807,0.0,scored,test
6136,AR,POMALYST,10062352,not_event,3.357130527496338,0.0,scored,test
6137,AR,POMALYST,10062501,is_event,0.0,7.48388433456421,scored,test
6138,AR,POMALYST,10066274,not_event,7.269122123718262,0.0,scored,test
6139,AR,POMALYST,10067221,not_event,0.0,0.0,scored,test
6140,AR,POMALYST,10067484,not_event,9.237166813441686,0.0,scored,test
6141,AR,POMALYST,10068319,is_event,0.0,7.520813941955566,scored,test
6142,AR,POMALYST,10072599,not_event,9.51706886291504,0.0,scored,test
6143,AR,POMALYST,10073755,is_event,0.0,7.438098430633546,scored,test
6144,AR,POMALYST,10077361,is_event,0.0,5.629223346710205,scored,test
6145,AR,POMALYST,10077361,not_event,4.5890069007873535,0.0,scored,test
6146,AR,POMALYST,10083622,not_event,9.534930229187012,0.0,scored,test
6147,AR,PREPOPIK,10000060,is_event,3.4218687348895602,2.364951663547092,scored,test
6148,AR,PREPOPIK,10000081,is_event,0.0,7.468938350677489,scored,test
6149,AR,PREPOPIK,10002026,not_event,9.5567094484965,0.0,scored,test
6150,AR,PREPOPIK,10003119,not_event,4.316061973571777,0.0,scored,test
6151,AR,PREPOPIK,10005169,not_event,3.4029343128204346,0.0,scored,test
6152,AR,PREPOPIK,10005392,not_event,9.39488410949707,0.0,scored,test
6153,AR,PREPOPIK,10005395,is_event,0.48734271526336664,0.0,scored,test
6154,AR,PREPOPIK,10005416,not_event,9.526283190800594,0.0,scored,test
6155,AR,PREPOPIK,10005419,is_event,0.0,0.5073683857917786,scored,test
6156,AR,PREPOPIK,10005439,not_event,9.538822650909424,0.0,scored,test
6157,AR,PREPOPIK,10005480,not_event,8.497474670410156,0.0,scored,test
6158,AR,PREPOPIK,10005483,is_event,0.0,0.0,scored,test
6159,AR,PREPOPIK,10005571,not_event,9.538649241129557,0.0,scored,test
6160,AR,PREPOPIK,10005583,not_event,9.530698776245117,0.0,scored,test
6161,AR,PREPOPIK,10005616,not_event,9.536927413940429,0.0,scored,test
6162,AR,PREPOPIK,10005651,not_event,9.337808609008787,0.0,scored,test
6163,AR,PREPOPIK,10005655,is_event,0.0,0.0,scored,test
6164,AR,PREPOPIK,10005717,not_event,9.54433249726015,0.0,scored,test
6165,AR,PREPOPIK,10005721,not_event,9.528870863073012,0.0,scored,test
6166,AR,PREPOPIK,10005724,is_event,0.0,0.0,scored,test
6167,AR,PREPOPIK,10005746,not_event,0.5284852385520935,0.0,scored,test
6168,AR,PREPOPIK,10005793,not_event,9.550364959530715,0.0,scored,test
6169,AR,PREPOPIK,10005799,not_event,9.309560775756836,0.0,scored,test
6170,AR,PREPOPIK,10005802,is_event,0.0,0.24650809168815607,scored,test
6171,AR,PREPOPIK,10009887,not_event,9.035199165344238,0.0,scored,test
6172,AR,PREPOPIK,10009895,is_event,0.0,5.218369245529174,scored,test
6173,AR,PREPOPIK,10010007,not_event,0.47782835093411524,3.075619115070863,scored,test
6174,AR,PREPOPIK,10012174,not_event,8.483267784118652,0.0,scored,test
6175,AR,PREPOPIK,10012735,is_event,0.0,2.9533014467784335,scored,test
6176,AR,PREPOPIK,10013442,not_event,9.546550750732418,0.0,scored,test
6177,AR,PREPOPIK,10014404,not_event,9.542807505680965,0.0,scored,test
6178,AR,PREPOPIK,10014418,is_event,0.0,4.3063952922821045,scored,test
6179,AR,PREPOPIK,10016766,not_event,8.510513305664062,0.0,scored,test
6180,AR,PREPOPIK,10018100,is_event,0.0,5.232627511024475,scored,test
6181,AR,PREPOPIK,10018355,not_event,9.48107051849365,0.0,scored,test
6182,AR,PREPOPIK,10019211,is_event,0.0,7.486489137013753,scored,test
6183,AR,PREPOPIK,10020669,is_event,0.0,6.350996017456056,scored,test
6184,AR,PREPOPIK,10020751,is_event,0.0,7.162321209907532,scored,test
6185,AR,PREPOPIK,10020947,not_event,0.718501091003418,0.0,scored,test
6186,AR,PREPOPIK,10021015,is_event,0.0,7.506707668304443,scored,test
6187,AR,PREPOPIK,10021027,not_event,0.0,0.77577406167984,scored,test
6188,AR,PREPOPIK,10021036,is_event,0.0,7.060357093811035,scored,test
6189,AR,PREPOPIK,10021309,is_event,0.0,0.0,scored,test
6190,AR,PREPOPIK,10021639,not_event,9.05881690979004,0.0,scored,test
6191,AR,PREPOPIK,10028124,not_event,2.7617173194885254,0.0,scored,test
6192,AR,PREPOPIK,10028245,not_event,9.548632621765137,0.0,scored,test
6193,AR,PREPOPIK,10028334,not_event,8.344545841217041,0.0,scored,test
6194,AR,PREPOPIK,10028813,is_event,0.0,7.490423679351807,scored,test
6195,AR,PREPOPIK,10030970,not_event,9.535252026149205,0.0,scored,test
6196,AR,PREPOPIK,10033371,not_event,7.521522317613874,0.0,scored,test
6197,AR,PREPOPIK,10033997,not_event,9.525475396050346,0.0,scored,test
6198,AR,PREPOPIK,10036772,is_event,0.0,7.466561794281005,scored,test
6199,AR,PREPOPIK,10037549,is_event,0.0,5.480612277984619,scored,test
6200,AR,PREPOPIK,10037844,is_event,0.0,7.518951892852782,scored,test
6201,AR,PREPOPIK,10039073,not_event,9.553380761827741,0.0,scored,test
6202,AR,PREPOPIK,10039906,not_event,3.8368098735809326,0.0,scored,test
6203,AR,PREPOPIK,10040722,not_event,9.540128231048584,0.0,scored,test
6204,AR,PREPOPIK,10043268,not_event,9.466766357421875,0.0,scored,test
6205,AR,PREPOPIK,10043833,not_event,9.54263973236084,0.0,scored,test
6206,AR,PREPOPIK,10044223,not_event,4.758662382761638,0.0,scored,test
6207,AR,PREPOPIK,10045285,not_event,9.513195037841795,0.0,scored,test
6208,AR,PREPOPIK,10046306,not_event,1.8590484857559204,0.0,scored,test
6209,AR,PREPOPIK,10046571,not_event,4.669173240661621,0.0,scored,test
6210,AR,PREPOPIK,10046735,is_event,0.0,7.5294904708862305,scored,test
6211,AR,PREPOPIK,10047700,is_event,0.0,7.491856733957927,scored,test
6212,AR,PREPOPIK,10053398,not_event,0.0,0.2905707359313965,scored,test
6213,AR,PREPOPIK,10060933,not_event,9.201323509216309,0.0,scored,test
6214,AR,PREPOPIK,10061346,not_event,9.550868034362793,0.0,scored,test
6215,AR,PREPOPIK,10061481,not_event,2.8364062309265137,0.0,scored,test
6216,AR,PREPOPIK,10061816,not_event,8.566644668579102,0.0,scored,test
6217,AR,PREPOPIK,10062237,not_event,0.7501707077026366,0.0,scored,test
6218,AR,PREPOPIK,10062352,not_event,7.335073947906494,0.0,scored,test
6219,AR,PREPOPIK,10067484,not_event,9.164915800094604,0.0,scored,test
6220,AR,PREPOPIK,10072599,not_event,9.510974884033203,0.0,scored,test
6221,AR,PREPOPIK,10077605,is_event,0.0,7.506361484527587,scored,test
6222,AR,RAPIVAB,10000565,not_event,9.394030570983887,0.0,scored,test
6223,AR,RAPIVAB,10001546,not_event,9.414264678955078,0.0,scored,test
6224,AR,RAPIVAB,10002026,not_event,9.556951659066337,0.0,scored,test
6225,AR,RAPIVAB,10003481,is_event,0.0,7.515334606170654,scored,test
6226,AR,RAPIVAB,10005169,not_event,5.400722980499268,0.0,scored,test
6227,AR,RAPIVAB,10005416,not_event,9.551618576049805,0.0,scored,test
6228,AR,RAPIVAB,10005439,not_event,9.55176862080892,0.0,scored,test
6229,AR,RAPIVAB,10005461,not_event,9.414070129394531,0.0,scored,test
6230,AR,RAPIVAB,10005467,not_event,7.375505924224853,0.0,scored,test
6231,AR,RAPIVAB,10005553,not_event,9.079306602478027,0.0,scored,test
6232,AR,RAPIVAB,10005616,not_event,9.55150318145752,0.0,scored,test
6233,AR,RAPIVAB,10005717,not_event,9.550130286306706,0.0,scored,test
6234,AR,RAPIVAB,10005721,not_event,9.548199892044067,0.0,scored,test
6235,AR,RAPIVAB,10005793,not_event,9.54820352281843,0.0,scored,test
6236,AR,RAPIVAB,10010234,not_event,9.551016807556152,0.0,scored,test
6237,AR,RAPIVAB,10010774,is_event,0.0,7.514804363250732,scored,test
6238,AR,RAPIVAB,10012218,not_event,6.2117791175842285,0.0,scored,test
6239,AR,RAPIVAB,10012431,not_event,8.740753173828125,0.0,scored,test
6240,AR,RAPIVAB,10012455,is_event,0.0,7.466207981109619,scored,test
6241,AR,RAPIVAB,10012735,is_event,0.0,7.5015199184417725,scored,test
6242,AR,RAPIVAB,10014404,not_event,9.551691315390848,0.0,scored,test
6243,AR,RAPIVAB,10015218,not_event,1.2169195413589475,0.0,scored,test
6244,AR,RAPIVAB,10019063,is_event,0.0,4.311096489429474,scored,test
6245,AR,RAPIVAB,10020751,is_event,0.0,7.48686671257019,scored,test
6246,AR,RAPIVAB,10020772,is_event,0.0,7.503416061401366,scored,test
6247,AR,RAPIVAB,10022000,not_event,0.6250455379486083,0.5000311657786369,scored,test
6248,AR,RAPIVAB,10022116,not_event,8.849987030029297,0.0,scored,test
6249,AR,RAPIVAB,10022437,is_event,0.0,7.520814418792723,scored,test
6250,AR,RAPIVAB,10029363,not_event,9.333271026611328,0.0,scored,test
6251,AR,RAPIVAB,10030970,not_event,9.528498077392578,0.0,scored,test
6252,AR,RAPIVAB,10033997,not_event,9.538078308105469,0.0,scored,test
6253,AR,RAPIVAB,10037844,is_event,0.0,7.484926223754883,scored,test
6254,AR,RAPIVAB,10039073,not_event,9.541173426310221,0.0,scored,test
6255,AR,RAPIVAB,10040722,not_event,9.54695415496826,0.0,scored,test
6256,AR,RAPIVAB,10040914,is_event,0.0,2.8410606384277344,scored,test
6257,AR,RAPIVAB,10042033,is_event,0.0,7.436408519744873,scored,test
6258,AR,RAPIVAB,10043268,not_event,9.514410972595217,0.0,scored,test
6259,AR,RAPIVAB,10043833,not_event,9.550875186920166,0.0,scored,test
6260,AR,RAPIVAB,10044223,not_event,6.1028971672058105,0.0,scored,test
6261,AR,RAPIVAB,10046571,not_event,7.428914356231689,0.0,scored,test
6262,AR,RAPIVAB,10054112,not_event,9.34611988067627,0.0,scored,test
6263,AR,RAPIVAB,10060933,not_event,9.195112228393553,0.0,scored,test
6264,AR,RAPIVAB,10061346,not_event,9.543634176254272,0.0,scored,test
6265,AR,RAPIVAB,10061422,is_event,0.0,7.5217528343200675,scored,test
6266,AR,RAPIVAB,10067484,not_event,9.234857241312662,0.0,scored,test
6267,AR,RAPIVAB,10083622,not_event,9.547551155090332,0.0,scored,test
6268,AR,RAXIBACUMAB,10002013,not_event,9.281562805175781,0.0,scored,test
6269,AR,RAXIBACUMAB,10002016,is_event,0.0,7.164568662643433,scored,test
6270,AR,RAXIBACUMAB,10002026,not_event,9.553139005388532,0.0,scored,test
6271,AR,RAXIBACUMAB,10002034,is_event,0.0,7.497298240661621,scored,test
6272,AR,RAXIBACUMAB,10002713,not_event,8.0114107131958,0.0,scored,test
6273,AR,RAXIBACUMAB,10003988,is_event,0.0,7.481653690338135,scored,test
6274,AR,RAXIBACUMAB,10005416,not_event,9.546599561517889,0.0,scored,test
6275,AR,RAXIBACUMAB,10005439,not_event,9.545522042683192,0.0,scored,test
6276,AR,RAXIBACUMAB,10005461,not_event,9.367738246917725,0.0,scored,test
6277,AR,RAXIBACUMAB,10005467,not_event,9.387800216674805,0.0,scored,test
6278,AR,RAXIBACUMAB,10005470,is_event,0.0,7.408591032028198,scored,test
6279,AR,RAXIBACUMAB,10005571,not_event,9.53076966603597,0.0,scored,test
6280,AR,RAXIBACUMAB,10005583,not_event,9.527912139892578,0.0,scored,test
6281,AR,RAXIBACUMAB,10005616,not_event,9.54515323638916,0.0,scored,test
6282,AR,RAXIBACUMAB,10005639,not_event,9.45015239715576,0.0,scored,test
6283,AR,RAXIBACUMAB,10005717,not_event,9.552297604084014,0.0,scored,test
6284,AR,RAXIBACUMAB,10005721,not_event,9.54666264851888,0.0,scored,test
6285,AR,RAXIBACUMAB,10005793,not_event,9.554007828235626,0.0,scored,test
6286,AR,RAXIBACUMAB,10005817,not_event,9.317249298095703,0.0,scored,test
6287,AR,RAXIBACUMAB,10009346,is_event,3.1941418647766118,0.0,scored,test
6288,AR,RAXIBACUMAB,10010234,not_event,9.506515979766846,0.0,scored,test
6289,AR,RAXIBACUMAB,10013442,not_event,9.490467309951782,0.0,scored,test
6290,AR,RAXIBACUMAB,10013710,not_event,7.0732622146606445,0.0,scored,test
6291,AR,RAXIBACUMAB,10013968,is_event,0.0,5.789811134338378,scored,test
6292,AR,RAXIBACUMAB,10014404,not_event,9.542969449361165,0.0,scored,test
6293,AR,RAXIBACUMAB,10015150,not_event,6.049151420593262,0.0,scored,test
6294,AR,RAXIBACUMAB,10016256,is_event,0.0,7.526678085327148,scored,test
6295,AR,RAXIBACUMAB,10016825,is_event,0.0,7.5122056007385245,scored,test
6296,AR,RAXIBACUMAB,10020772,is_event,0.0,7.417341709136963,scored,test
6297,AR,RAXIBACUMAB,10022000,not_event,2.611114501953125,0.0,scored,test
