drug_name,section_name,term,meddra_code
FANAPT,adverse reactions,somnolence,10041349.0
FANAPT,adverse reactions,tachycardia,10043071.0
FANAPT,adverse reactions,weight increased,10047899.0
FANAPT,adverse reactions,arthralgia,10003239.0
FANAPT,adverse reactions,musculoskeletal stiffness,10052904.0
FANAPT,adverse reactions,nausea,10028813.0
FANAPT,adverse reactions,diarrhea,10012735.0
FANAPT,adverse reactions,abdominal discomfort,10000059.0
FANAPT,adverse reactions,nasopharyngitis,10028810.0
FANAPT,adverse reactions,upper respiratory tract infection,10046306.0
FANAPT,adverse reactions,dizziness,10013573.0
FANAPT,adverse reactions,somnolence,10041349.0
FANAPT,adverse reactions,extrapyramidal disorder,10015832.0
FANAPT,adverse reactions,tremor,10044565.0
FANAPT,adverse reactions,lethargy,10024264.0
FANAPT,adverse reactions,ejaculation failure,10014328.0
FANAPT,adverse reactions,nasal congestion,10028735.0
FANAPT,adverse reactions,vision blurred,10047513.0
FANAPT,adverse reactions,rash,10037844.0
FANAPT,adverse reactions,orthostatic hypotension,10031127.0
FANAPT,adverse reactions,hypotension,10021097.0
FANAPT,adverse reactions,akathisia,10001540.0
FANAPT,adverse reactions,bradykinesia,10006100.0
FANAPT,adverse reactions,dyskinesia,10013916.0
FANAPT,adverse reactions,dystonia,10013983.0
FANAPT,adverse reactions,parkinsonism,10034010.0
FANAPT,adverse reactions,tremor,10044565.0
FANAPT,adverse reactions,palpitations,10033557.0
FANAPT,adverse reactions,arrhythmia,10003119.0
FANAPT,adverse reactions,atrioventricular block first degree,10003674.0
FANAPT,adverse reactions,anemia,10002034.0
FANAPT,adverse reactions,iron deficiency anemia,10022972.0
FANAPT,adverse reactions,leukopenia,10024384.0
FANAPT,adverse reactions,vertigo,10047340.0
FANAPT,adverse reactions,tinnitus,10043882.0
FANAPT,adverse reactions,hypothyroidism,10021114.0
FANAPT,adverse reactions,conjunctivitis,10010741.0
FANAPT,adverse reactions,dry eye,10013774.0
FANAPT,adverse reactions,blepharitis,10005148.0
FANAPT,adverse reactions,eyelid edema,10015993.0
FANAPT,adverse reactions,eye swelling,10015967.0
FANAPT,adverse reactions,lenticular opacities,10024214.0
FANAPT,adverse reactions,cataract,10007739.0
FANAPT,adverse reactions,hyperemia,10020565.0
FANAPT,adverse reactions,gastritis,10017853.0
FANAPT,adverse reactions,salivary hypersecretion,10039424.0
FANAPT,adverse reactions,fecal incontinence,10016296.0
FANAPT,adverse reactions,mouth ulceration,10028034.0
FANAPT,adverse reactions,aphthous stomatitis,10002958.0
FANAPT,adverse reactions,duodenal ulcer,10013836.0
FANAPT,adverse reactions,hiatus hernia,10020028.0
FANAPT,adverse reactions,hyperchlorhydria,10020601.0
FANAPT,adverse reactions,lip ulceration,10024572.0
FANAPT,adverse reactions,reflux esophagitis,10038262.0
FANAPT,adverse reactions,stomatitis,10042128.0
FANAPT,adverse reactions,edema,10030095.0
FANAPT,adverse reactions,difficulty in walking,10012794.0
FANAPT,adverse reactions,thirst,10043458.0
FANAPT,adverse reactions,hyperthermia,10020843.0
FANAPT,adverse reactions,cholelithiasis,10008629.0
FANAPT,adverse reactions,weight decreased,10047895.0
FANAPT,adverse reactions,hemoglobin decreased,10018884.0
FANAPT,adverse reactions,neutrophil count increased,10029368.0
FANAPT,adverse reactions,hematocrit decreased,10018838.0
FANAPT,adverse reactions,increased appetite,10021654.0
FANAPT,adverse reactions,dehydration,10012174.0
FANAPT,adverse reactions,hypokalemia,10021015.0
FANAPT,adverse reactions,fluid retention,10016807.0
FANAPT,adverse reactions,myalgia,10028411.0
FANAPT,adverse reactions,muscle spasms,10028334.0
FANAPT,adverse reactions,torticollis,10044074.0
FANAPT,adverse reactions,paresthesia,10033775.0
FANAPT,adverse reactions,psychomotor hyperactivity,10037211.0
FANAPT,adverse reactions,restlessness,10038743.0
FANAPT,adverse reactions,amnesia,10001949.0
FANAPT,adverse reactions,nystagmus,10029864.0
FANAPT,adverse reactions,restless legs syndrome,10058920.0
FANAPT,adverse reactions,restlessness,10038743.0
FANAPT,adverse reactions,aggression,10001488.0
FANAPT,adverse reactions,delusion,10012239.0
FANAPT,adverse reactions,hostility,10020400.0
FANAPT,adverse reactions,libido decreased,10024419.0
FANAPT,adverse reactions,paranoia,10033864.0
FANAPT,adverse reactions,anorgasmia,10002652.0
FANAPT,adverse reactions,confusional state,10010305.0
FANAPT,adverse reactions,mania,10026749.0
FANAPT,adverse reactions,catatonia,10007776.0
FANAPT,adverse reactions,mood swings,10027951.0
FANAPT,adverse reactions,panic attack,10033664.0
FANAPT,adverse reactions,obsessive-compulsive disorder,10029898.0
FANAPT,adverse reactions,bulimia nervosa,10006550.0
FANAPT,adverse reactions,delirium,10012218.0
FANAPT,adverse reactions,polydipsia psychogenic,10036069.0
FANAPT,adverse reactions,impulse-control disorder,10061215.0
FANAPT,adverse reactions,major depression,10057840.0
FANAPT,adverse reactions,urinary incontinence,10046543.0
FANAPT,adverse reactions,dysuria,10013990.0
FANAPT,adverse reactions,pollakiuria,10036018.0
FANAPT,adverse reactions,enuresis,10014928.0
FANAPT,adverse reactions,nephrolithiasis,10029148.0
FANAPT,adverse reactions,urinary retention,10046555.0
FANAPT,adverse reactions,renal failure acute,10038436.0
FANAPT,adverse reactions,erectile dysfunction,10061461.0
FANAPT,adverse reactions,testicular pain,10043345.0
FANAPT,adverse reactions,amenorrhea,10001928.0
FANAPT,adverse reactions,breast pain,10006298.0
FANAPT,adverse reactions,menstruation irregular,10027339.0
FANAPT,adverse reactions,gynecomastia,10018800.0
FANAPT,adverse reactions,menorrhagia,10027313.0
FANAPT,adverse reactions,metrorrhagia,10027514.0
FANAPT,adverse reactions,postmenopausal hemorrhage,10055870.0
FANAPT,adverse reactions,prostatitis,10036978.0
FANAPT,adverse reactions,epistaxis,10015090.0
FANAPT,adverse reactions,asthma,10003553.0
FANAPT,adverse reactions,rhinorrhea,10039101.0
FANAPT,adverse reactions,sinus congestion,10040742.0
FANAPT,adverse reactions,nasal dryness,10028740.0
FANAPT,adverse reactions,dry throat,10013789.0
FANAPT,adverse reactions,sleep apnea syndrome,10040979.0
FANAPT,adverse reactions,dyspnea exertional,10013971.0
FANAPT,adverse reactions,retrograde ejaculation.,
FANAPT,boxed warnings,mortality,
FANAPT,boxed warnings,death,10011906.0
FANAPT,boxed warnings,cardiovascular,
FANAPT,boxed warnings,heart failure,10019279.0
FANAPT,boxed warnings,sudden death,10042434.0
FANAPT,boxed warnings,infectious,
FANAPT,boxed warnings,pneumonia,10035664.0
FANAPT,boxed warnings,observational studies,
FANAPT,warnings and precautions,death,10011906.0
FANAPT,warnings and precautions,cerebrovascular-related adverse events,
FANAPT,warnings and precautions,stroke,10042244.0
FANAPT,warnings and precautions,qt prolongation,
FANAPT,warnings and precautions,arrhythmia,10003119.0
FANAPT,warnings and precautions,sudden death,10042434.0
FANAPT,warnings and precautions,neuroleptic malignant syndrome,10029282.0
FANAPT,warnings and precautions,tardive dyskinesia,10043118.0
FANAPT,warnings and precautions,hyperglycemia,10020635.0
FANAPT,warnings and precautions,diabetes mellitus,10012601.0
FANAPT,warnings and precautions,dyslipidemia,10058110.0
FANAPT,warnings and precautions,weight gain,10047896.0
FANAPT,warnings and precautions,metabolic changes,
FANAPT,warnings and precautions,seizures,10039910.0
FANAPT,warnings and precautions,orthostatic hypotension,10031127.0
FANAPT,warnings and precautions,leukopenia,10024384.0
FANAPT,warnings and precautions,neutropenia,10029354.0
FANAPT,warnings and precautions,agranulocytosis,10001507.0
FANAPT,warnings and precautions,suicide,10042462.0
FANAPT,warnings and precautions,priapism,10036661.0
FANAPT,warnings and precautions,cognitive and motor impairment,
TANZEUM,adverse reactions,thyroid c-cell tumors,
TANZEUM,adverse reactions,acute pancreatitis,10000971.0
TANZEUM,adverse reactions,hypoglycemia,10020993.0
TANZEUM,adverse reactions,hypersensitivity reactions,
TANZEUM,adverse reactions,renal impairment,10062237.0
TANZEUM,adverse reactions,upper respiratory tract infection,10046306.0
TANZEUM,adverse reactions,diarrhea,10012735.0
TANZEUM,adverse reactions,nausea,10028813.0
TANZEUM,adverse reactions,injection site reaction,10022095.0
TANZEUM,adverse reactions,cough,10011224.0
TANZEUM,adverse reactions,back pain,10003988.0
TANZEUM,adverse reactions,arthralgia,10003239.0
TANZEUM,adverse reactions,sinusitis,10040753.0
TANZEUM,adverse reactions,influenza,10022000.0
TANZEUM,adverse reactions,vomiting,10047700.0
TANZEUM,adverse reactions,gastroesophageal reflux disease,10066874.0
TANZEUM,adverse reactions,dyspepsia,10013946.0
TANZEUM,adverse reactions,constipation,10010774.0
TANZEUM,adverse reactions,injection site hematoma,10022066.0
TANZEUM,adverse reactions,injection site erythema,10022061.0
TANZEUM,adverse reactions,injection site rash,10022094.0
TANZEUM,adverse reactions,injection site hypersensitivity,10022071.0
TANZEUM,adverse reactions,injection site hemorrhage,10022067.0
TANZEUM,adverse reactions,injection site pruritus,10022093.0
TANZEUM,adverse reactions,pneumonia,10035664.0
TANZEUM,adverse reactions,atrial fibrillation,10003658.0
TANZEUM,adverse reactions,atrial flutter,10003662.0
TANZEUM,adverse reactions,appendicitis,10003011.0
TANZEUM,adverse reactions,immunogenicity,
TANZEUM,adverse reactions,liver enzyme abnormalities,
TANZEUM,adverse reactions,alanine aminotransferase (alt) increase,
TANZEUM,adverse reactions,gamma glutamyltransferase (ggt) increase,
TANZEUM,adverse reactions,heart rate increase,
TANZEUM,boxed warnings,thyroid c-cell tumors,
TANZEUM,boxed warnings,medullary thyroid carcinoma (mtc),
TANZEUM,warnings and precautions,thyroid c-cell tumors,
TANZEUM,warnings and precautions,pancreatitis,10033645.0
TANZEUM,warnings and precautions,hypoglycemia,10020993.0
TANZEUM,warnings and precautions,hypersensitivity reactions,
TANZEUM,warnings and precautions,renal impairment,10062237.0
TANZEUM,warnings and precautions,macrovascular outcomes,
EYLEA,adverse reactions,endophthalmitis,10014801.0
EYLEA,adverse reactions,retinal detachments,
EYLEA,adverse reactions,increased intraocular pressure,10021667.0
EYLEA,adverse reactions,thromboembolic events,
EYLEA,adverse reactions,conjunctival hemorrhage,10010719.0
EYLEA,adverse reactions,eye pain,10015958.0
EYLEA,adverse reactions,cataract,10007739.0
EYLEA,adverse reactions,vitreous floaters,10047654.0
EYLEA,adverse reactions,vitreous detachment,10047650.0
EYLEA,adverse reactions,ocular hyperemia,10030041.0
EYLEA,adverse reactions,corneal epithelium defect,10011010.0
EYLEA,adverse reactions,detachment of the retinal pigment epithelium,
EYLEA,adverse reactions,injection site pain,10022086.0
EYLEA,adverse reactions,foreign body sensation in eyes,10051116.0
EYLEA,adverse reactions,lacrimation increased,10023644.0
EYLEA,adverse reactions,vision blurred,10047513.0
EYLEA,adverse reactions,intraocular inflammation,10082041.0
EYLEA,adverse reactions,retinal pigment epithelium tear,
EYLEA,adverse reactions,eyelid edema,10015993.0
EYLEA,adverse reactions,corneal edema,10011033.0
EYLEA,adverse reactions,hypersensitivity,10020751.0
EYLEA,adverse reactions,retinal tear,10038897.0
EYLEA,adverse reactions,and injection site hemorrhage.,
EYLEA,warnings and precautions,endophthalmitis,10014801.0
EYLEA,warnings and precautions,retinal detachments,
EYLEA,warnings and precautions,increases in intraocular pressure,
EYLEA,warnings and precautions,thromboembolic events,
JEVTANA,adverse reactions,bone marrow suppression,10085754.0
JEVTANA,adverse reactions,hypersensitivity reactions,
JEVTANA,adverse reactions,gastrointestinal adverse reactions,
JEVTANA,adverse reactions,renal failure,10038435.0
JEVTANA,adverse reactions,embryo-fetal toxicity,
JEVTANA,adverse reactions,neutropenia,10029354.0
JEVTANA,adverse reactions,anemia,10002034.0
JEVTANA,adverse reactions,leukopenia,10024384.0
JEVTANA,adverse reactions,thrombocytopenia,10043551.0
JEVTANA,adverse reactions,diarrhea,10012735.0
JEVTANA,adverse reactions,fatigue,10016256.0
JEVTANA,adverse reactions,nausea,10028813.0
JEVTANA,adverse reactions,vomiting,10047700.0
JEVTANA,adverse reactions,constipation,10010774.0
JEVTANA,adverse reactions,asthenia,10003549.0
JEVTANA,adverse reactions,abdominal pain,10000081.0
JEVTANA,adverse reactions,hematuria,10018867.0
JEVTANA,adverse reactions,back pain,10003988.0
JEVTANA,adverse reactions,anorexia,10002646.0
JEVTANA,adverse reactions,peripheral neuropathy,10080342.0
JEVTANA,adverse reactions,pyrexia,10037660.0
JEVTANA,adverse reactions,dyspnea,10013968.0
JEVTANA,adverse reactions,dysgeusia,10013911.0
JEVTANA,adverse reactions,cough,10011224.0
JEVTANA,adverse reactions,arthralgia,10003239.0
JEVTANA,adverse reactions,alopecia,10001760.0
JEVTANA,adverse reactions,infections,
JEVTANA,adverse reactions,ventricular fibrillation,10047290.0
JEVTANA,adverse reactions,cerebral hemorrhage,10008111.0
JEVTANA,adverse reactions,fatigue,10016256.0
JEVTANA,adverse reactions,febrile neutropenia,10016288.0
JEVTANA,adverse reactions,arrhythmia,10003119.0
JEVTANA,adverse reactions,mucosal inflammation,10028116.0
JEVTANA,adverse reactions,weight decreased,10047895.0
JEVTANA,adverse reactions,dehydration,10012174.0
JEVTANA,adverse reactions,muscle spasms,10028334.0
JEVTANA,adverse reactions,dizziness,10013573.0
JEVTANA,adverse reactions,headache,10019211.0
JEVTANA,adverse reactions,dysuria,10013990.0
JEVTANA,adverse reactions,sepsis,10040047.0
JEVTANA,adverse reactions,septic shock,10040070.0
JEVTANA,adverse reactions,increased ast,
JEVTANA,adverse reactions,increased alt,
JEVTANA,adverse reactions,increased bilirubin,
JEVTANA,adverse reactions,and gastritis.,
JEVTANA,boxed warnings,neutropenia,10029354.0
JEVTANA,boxed warnings,hypersensitivity,10020751.0
JEVTANA,boxed warnings,generalized rash/erythema,
JEVTANA,boxed warnings,hypotension,10021097.0
JEVTANA,boxed warnings,bronchospasm,10006482.0
JEVTANA,warnings and precautions,neutropenia,10029354.0
JEVTANA,warnings and precautions,febrile neutropenia,10016288.0
JEVTANA,warnings and precautions,hypersensitivity,10020751.0
JEVTANA,warnings and precautions,nausea,10028813.0
JEVTANA,warnings and precautions,vomiting,10047700.0
JEVTANA,warnings and precautions,diarrhea,10012735.0
JEVTANA,warnings and precautions,gastrointestinal hemorrhage,10017955.0
JEVTANA,warnings and precautions,perforation,10076705.0
JEVTANA,warnings and precautions,renal failure,10038435.0
JEVTANA,warnings and precautions,hepatic impairment,10052254.0
JEVTANA,warnings and precautions,embryo-fetal toxicity,
YERVOY,adverse reactions,enterocolitis,10014893.0
YERVOY,adverse reactions,hepatitis,10019717.0
YERVOY,adverse reactions,dermatitis,10012431.0
YERVOY,adverse reactions,neuropathies,
YERVOY,adverse reactions,endocrinopathies,
YERVOY,adverse reactions,ocular manifestations,
YERVOY,adverse reactions,fatigue,10016256.0
YERVOY,adverse reactions,diarrhea,10012735.0
YERVOY,adverse reactions,pruritus,10037087.0
YERVOY,adverse reactions,rash,10037844.0
YERVOY,adverse reactions,colitis,10009887.0
YERVOY,adverse reactions,urticaria,10046735.0
YERVOY,adverse reactions,large intestinal ulcer,10023799.0
YERVOY,adverse reactions,esophagitis,10030216.0
YERVOY,adverse reactions,acute respiratory distress syndrome,10001052.0
YERVOY,adverse reactions,renal failure,10038435.0
YERVOY,adverse reactions,infusion reaction,10083019.0
YERVOY,adverse reactions,dress syndrome.,
YERVOY,boxed warnings,immune-mediated adverse reactions,
YERVOY,boxed warnings,enterocolitis,10014893.0
YERVOY,boxed warnings,hepatitis,10019717.0
YERVOY,boxed warnings,dermatitis,10012431.0
YERVOY,boxed warnings,toxic epidermal necrolysis,10044223.0
YERVOY,boxed warnings,neuropathy,10029328.0
YERVOY,boxed warnings,endocrinopathy,
YERVOY,boxed warnings,severe immune-mediated reactions,
YERVOY,warnings and precautions,severe adverse reactions,
YERVOY,warnings and precautions,fatal immune-mediated reactions,
YERVOY,warnings and precautions,t-cell activation,
YERVOY,warnings and precautions,immune-mediated enterocolitis,10078961.0
YERVOY,warnings and precautions,hepatotoxicity,10019851.0
YERVOY,warnings and precautions,immune-mediated dermatitis,10083156.0
YERVOY,warnings and precautions,neuropathies,
YERVOY,warnings and precautions,immune-mediated endocrinopathies,
YERVOY,warnings and precautions,nephritis,10029117.0
YERVOY,warnings and precautions,pneumonitis,10035742.0
YERVOY,warnings and precautions,meningitis,10027199.0
YERVOY,warnings and precautions,pericarditis,10034484.0
YERVOY,warnings and precautions,uveitis,10046851.0
YERVOY,warnings and precautions,iritis,10022955.0
YERVOY,warnings and precautions,hemolytic anemia,10018916.0
YERVOY,warnings and precautions,myocarditis,10028606.0
YERVOY,warnings and precautions,angiopathy,10059245.0
YERVOY,warnings and precautions,temporal arteritis,10043207.0
YERVOY,warnings and precautions,vasculitis,10047115.0
YERVOY,warnings and precautions,polymyalgia rheumatica,10036099.0
YERVOY,warnings and precautions,conjunctivitis,10010741.0
YERVOY,warnings and precautions,blepharitis,10005148.0
YERVOY,warnings and precautions,episcleritis,10015084.0
YERVOY,warnings and precautions,scleritis,10039705.0
YERVOY,warnings and precautions,leukocytoclastic vasculitis,10024377.0
YERVOY,warnings and precautions,erythema multiforme,10015218.0
YERVOY,warnings and precautions,psoriasis,10037153.0
YERVOY,warnings and precautions,pancreatitis,10033645.0
YERVOY,warnings and precautions,arthritis,10003246.0
YERVOY,warnings and precautions,sarcoidosis,10039486.0
YERVOY,warnings and precautions,neurosensory hypoacusis,10067587.0
YERVOY,warnings and precautions,autoimmune central neuropathy,
YERVOY,warnings and precautions,myositis,10028653.0
YERVOY,warnings and precautions,polymyositis,10036102.0
YERVOY,warnings and precautions,ocular myositis,
FARXIGA,adverse reactions,hypotension,10021097.0
FARXIGA,adverse reactions,impairment in renal function,
FARXIGA,adverse reactions,hypoglycemia,10020993.0
FARXIGA,adverse reactions,genital mycotic infections,
FARXIGA,adverse reactions,increases in low-density lipoprotein cholesterol (ldl-c),
FARXIGA,adverse reactions,bladder cancer,10005003.0
FARXIGA,adverse reactions,back pain,10003988.0
FARXIGA,adverse reactions,increased urination,
FARXIGA,adverse reactions,male genital mycotic infections,
FARXIGA,adverse reactions,nausea,10028813.0
FARXIGA,adverse reactions,influenza,10022000.0
FARXIGA,adverse reactions,dyslipidemia,10058110.0
FARXIGA,adverse reactions,constipation,10010774.0
FARXIGA,adverse reactions,discomfort with urination,
FARXIGA,adverse reactions,pain in extremity,10033425.0
FARXIGA,adverse reactions,volume depletion,10047691.0
FARXIGA,adverse reactions,hypoglycemia,10020993.0
FARXIGA,adverse reactions,hypersensitivity reactions,
FARXIGA,warnings and precautions,hypotension,10021097.0
FARXIGA,warnings and precautions,impairment in renal function,
FARXIGA,warnings and precautions,hypoglycemia,10020993.0
FARXIGA,warnings and precautions,genital mycotic infections,
FARXIGA,warnings and precautions,increases in low-density lipoprotein cholesterol (ldl-c),
FARXIGA,warnings and precautions,bladder cancer,10005003.0
FARXIGA,warnings and precautions,macrovascular outcomes,
PICATO,adverse reactions,ophthalmic adverse reaction,
PICATO,adverse reactions,hypersensitivity reactions,
PICATO,adverse reactions,local skin reactions,
PICATO,adverse reactions,application site pain,10003051.0
PICATO,adverse reactions,application site pruritus,10003053.0
PICATO,adverse reactions,application site irritation,10003046.0
PICATO,adverse reactions,application site infection,10049041.0
PICATO,adverse reactions,periorbital edema,10034545.0
PICATO,adverse reactions,nasopharyngitis,10028810.0
PICATO,adverse reactions,headache,10019211.0
PICATO,adverse reactions,erythema,10015150.0
PICATO,adverse reactions,flaking/scaling,
PICATO,adverse reactions,crusting,
PICATO,adverse reactions,swelling,10042674.0
PICATO,adverse reactions,vesiculation/pustulation,
PICATO,adverse reactions,erosion/ulceration,
PICATO,adverse reactions,eyelid edema,10015993.0
PICATO,adverse reactions,eye pain,10015958.0
PICATO,adverse reactions,conjunctivitis,10010741.0
PICATO,adverse reactions,hypersensitivity,10020751.0
PICATO,adverse reactions,allergic contact dermatitis,10056265.0
PICATO,adverse reactions,herpes zoster,10019974.0
PICATO,adverse reactions,chemical conjunctivitis,10055119.0
PICATO,adverse reactions,corneal burn.,
PICATO,warnings and precautions,severe eye pain,
PICATO,warnings and precautions,chemical conjunctivitis,10055119.0
PICATO,warnings and precautions,corneal burn,10068161.0
PICATO,warnings and precautions,eyelid edema,10015993.0
PICATO,warnings and precautions,eyelid ptosis,10015995.0
PICATO,warnings and precautions,periorbital edema,10034545.0
PICATO,warnings and precautions,vesiculation/pustulation,
PICATO,warnings and precautions,erosion/ulceration,
PICATO,warnings and precautions,hypersensitivity reactions,
PICATO,warnings and precautions,anaphylaxis,10002218.0
PICATO,warnings and precautions,allergic contact dermatitis,10056265.0
PICATO,warnings and precautions,erythema,10015150.0
PICATO,warnings and precautions,crusting,
PICATO,warnings and precautions,swelling,10042674.0
PRISTIQ,adverse reactions,hypersensitivity,10020751.0
PRISTIQ,adverse reactions,suicidal thoughts,
PRISTIQ,adverse reactions,serotonin syndrome,10040108.0
PRISTIQ,adverse reactions,elevated blood pressure,
PRISTIQ,adverse reactions,abnormal bleeding,
PRISTIQ,adverse reactions,angle closure glaucoma,10002500.0
PRISTIQ,adverse reactions,activation of mania/hypomania,
PRISTIQ,adverse reactions,discontinuation syndrome,
PRISTIQ,adverse reactions,seizure,10039906.0
PRISTIQ,adverse reactions,hyponatremia,10021036.0
PRISTIQ,adverse reactions,interstitial lung disease,10022611.0
PRISTIQ,adverse reactions,eosinophilic pneumonia,10014962.0
PRISTIQ,adverse reactions,nausea,10028813.0
PRISTIQ,adverse reactions,dizziness,10013573.0
PRISTIQ,adverse reactions,insomnia,10022437.0
PRISTIQ,adverse reactions,hyperhidrosis,10020642.0
PRISTIQ,adverse reactions,constipation,10010774.0
PRISTIQ,adverse reactions,somnolence,10041349.0
PRISTIQ,adverse reactions,decreased appetite,10061428.0
PRISTIQ,adverse reactions,anxiety,10002855.0
PRISTIQ,adverse reactions,male sexual function disorders,
PRISTIQ,adverse reactions,dry mouth,10013781.0
PRISTIQ,adverse reactions,vomiting,10047700.0
PRISTIQ,adverse reactions,fatigue,10016256.0
PRISTIQ,adverse reactions,chills,10008531.0
PRISTIQ,adverse reactions,vision blurred,10047513.0
PRISTIQ,adverse reactions,mydriasis,10028521.0
PRISTIQ,adverse reactions,vertigo,10047340.0
PRISTIQ,adverse reactions,tinnitus,10043882.0
PRISTIQ,adverse reactions,dysgeusia,10013911.0
PRISTIQ,adverse reactions,hot flush,10060800.0
PRISTIQ,adverse reactions,anorgasmia,10002652.0
PRISTIQ,adverse reactions,libido decreased,10024419.0
PRISTIQ,adverse reactions,orgasm abnormal,10031085.0
PRISTIQ,adverse reactions,ejaculation delayed,10014325.0
PRISTIQ,adverse reactions,erectile dysfunction,10061461.0
PRISTIQ,adverse reactions,ejaculation disorder,10014326.0
PRISTIQ,adverse reactions,ejaculation failure,10014328.0
PRISTIQ,adverse reactions,sexual dysfunction,10040477.0
PRISTIQ,adverse reactions,asthenia,10003549.0
PRISTIQ,adverse reactions,weight increased,10047899.0
PRISTIQ,adverse reactions,liver function test abnormal,10024690.0
PRISTIQ,adverse reactions,blood prolactin increased,10005780.0
PRISTIQ,adverse reactions,musculoskeletal stiffness,10052904.0
PRISTIQ,adverse reactions,syncope,10042772.0
PRISTIQ,adverse reactions,convulsion,10010904.0
PRISTIQ,adverse reactions,dystonia,10013983.0
PRISTIQ,adverse reactions,depersonalization,10012359.0
PRISTIQ,adverse reactions,bruxism,10006514.0
PRISTIQ,adverse reactions,urinary retention,10046555.0
PRISTIQ,adverse reactions,rash,10037844.0
PRISTIQ,adverse reactions,alopecia,10001760.0
PRISTIQ,adverse reactions,photosensitivity reaction,10034972.0
PRISTIQ,adverse reactions,angioedema,10002424.0
PRISTIQ,adverse reactions,myocardial ischemia,10028600.0
PRISTIQ,adverse reactions,myocardial infarction,10028596.0
PRISTIQ,adverse reactions,coronary occlusion,10011103.0
PRISTIQ,adverse reactions,tachycardia,10043071.0
PRISTIQ,adverse reactions,proteinuria,10037032.0
PRISTIQ,adverse reactions,yawning,10048232.0
PRISTIQ,adverse reactions,disturbance in attention,10013496.0
PRISTIQ,adverse reactions,feeling jittery,10016338.0
PRISTIQ,adverse reactions,nervousness,10029216.0
PRISTIQ,adverse reactions,abnormal dreams.,
PRISTIQ,boxed warnings,suicidal thoughts,
PRISTIQ,boxed warnings,behaviors,
PRISTIQ,boxed warnings,antidepressant use,
PRISTIQ,warnings and precautions,there are several adverse drug events mentioned in the drug label excerpt. here are the terms:,
PRISTIQ,warnings and precautions,,
PRISTIQ,warnings and precautions,- suicidal ideation,
PRISTIQ,warnings and precautions,- serotonin syndrome,
PRISTIQ,warnings and precautions,- elevated blood pressure,
PRISTIQ,warnings and precautions,- abnormal bleeding,
PRISTIQ,warnings and precautions,- angle closure glaucoma,
PRISTIQ,warnings and precautions,- activation of mania/hypomania,
PRISTIQ,warnings and precautions,- discontinuation syndrome,
PRISTIQ,warnings and precautions,- seizure,
PRISTIQ,warnings and precautions,- hyponatremia,
PRISTIQ,warnings and precautions,- interstitial lung disease and eosinophilic pneumonia,
STRIBILD,adverse reactions,lactic acidosis,10023676.0
STRIBILD,adverse reactions,severe hepatomegaly with steatosis,
STRIBILD,adverse reactions,severe acute exacerbations of hepatitis b,
STRIBILD,adverse reactions,new onset or worsening renal impairment,
STRIBILD,adverse reactions,bone effects of tenofovir df,
STRIBILD,adverse reactions,immune reconstitution syndrome,10054014.0
STRIBILD,adverse reactions,nausea,10028813.0
STRIBILD,adverse reactions,diarrhea,10012735.0
STRIBILD,adverse reactions,ocular icterus,10058117.0
STRIBILD,adverse reactions,flatulence,10016766.0
STRIBILD,adverse reactions,fatigue,10016256.0
STRIBILD,adverse reactions,jaundice,10023126.0
STRIBILD,adverse reactions,somnolence,10041349.0
STRIBILD,adverse reactions,headache,10019211.0
STRIBILD,adverse reactions,dizziness,10013573.0
STRIBILD,adverse reactions,insomnia,10022437.0
STRIBILD,adverse reactions,abnormal dreams,10000125.0
STRIBILD,adverse reactions,rash,10037844.0
STRIBILD,adverse reactions,suicidal ideation,10042458.0
STRIBILD,adverse reactions,suicide attempt,10042464.0
STRIBILD,adverse reactions,depression,10012378.0
STRIBILD,adverse reactions,abdominal pain,10000081.0
STRIBILD,adverse reactions,dyspepsia,10013946.0
STRIBILD,adverse reactions,vomiting,10047700.0
STRIBILD,adverse reactions,fever,10016558.0
STRIBILD,adverse reactions,pain,10033371.0
STRIBILD,adverse reactions,nasopharyngitis,10028810.0
STRIBILD,adverse reactions,pneumonia,10035664.0
STRIBILD,adverse reactions,sinusitis,10040753.0
STRIBILD,adverse reactions,upper respiratory tract infection,10046306.0
STRIBILD,adverse reactions,arthralgia,10003239.0
STRIBILD,adverse reactions,back pain,10003988.0
STRIBILD,adverse reactions,myalgia,10028411.0
STRIBILD,adverse reactions,paresthesia,10033775.0
STRIBILD,adverse reactions,peripheral neuropathy,10080342.0
STRIBILD,adverse reactions,anxiety,10002855.0
STRIBILD,adverse reactions,increased cough,
STRIBILD,adverse reactions,rhinitis,10039083.0
STRIBILD,adverse reactions,proteinuria,10037032.0
STRIBILD,adverse reactions,asthenia,10003549.0
STRIBILD,adverse reactions,dyspnea,10013968.0
STRIBILD,adverse reactions,pancreatitis,10033645.0
STRIBILD,adverse reactions,increased amylase,
STRIBILD,adverse reactions,increased liver enzymes (most commonly ast,
STRIBILD,adverse reactions,alt gamma gt),
STRIBILD,adverse reactions,rhabdomyolysis,10039020.0
STRIBILD,adverse reactions,osteomalacia,10031250.0
STRIBILD,adverse reactions,muscular weakness,10028372.0
STRIBILD,adverse reactions,myopathy,10028641.0
STRIBILD,adverse reactions,acute renal failure,10001041.0
STRIBILD,adverse reactions,renal failure,10038435.0
STRIBILD,adverse reactions,acute tubular necrosis,10001099.0
STRIBILD,adverse reactions,fanconi syndrome,10016219.0
