drug,adverse_event,comp_term,is_overlapping,similarity
TRULICITY,constipation,respectively as placebo,0,0.6061419248580933
TRULICITY,constipation,frequencies listed respectively as placebo,0,0.5748600959777832
TRULICITY,abdominal distension,as placebo mg mg constipation flatulence,0,0.5728691816329956
TRULICITY,abdominal distension,disease and eructation,0,0.5807068943977356
TRULICITY,abdominal distension,constipation abdominal distension gastroesophageal reflux disease,1,0.7950066328048706
TRULICITY,abdominal distension,disease,0,0.5412610769271851
TRULICITY,gastroesophageal reflux disease,distension,0,0.56916344165802
TRULICITY,gastroesophageal reflux disease,abdominal gastroesophageal,1,0.6816633343696594
TRULICITY,eructation,eructation Pool of Placebo and,1,0.6935844421386719
TRULICITY,eructation,eructation Pool of Placebo,1,0.6902406215667725
TRULICITY,hypoglycemia,common adverse reactions,0,0.5405893325805664
TRULICITY,hypoglycemia,were similar to those listed in Table,0,0.46329957246780396
TRULICITY,hypoglycemia,hypoglycemia,1,1.0
TRULICITY,hypoglycemia,adverse reactions hypoglycemia were similar to those,1,0.7407606244087219
TRULICITY,hypoglycemia,similar to those listed in Table Other,0,0.4754135012626648
TRULICITY,hypoglycemia,hypoglycemia were similar to those listed,1,0.7559751868247986
TRULICITY,hypoglycemia,Table Other Adverse,0,0.48298901319503784
TRULICITY,hypoglycemia,hypoglycemia in the,1,0.8991882801055908
TRULICITY,hypoglycemia,glucose threshold and hypoglycemia,1,0.7695648670196533
TRULICITY,hypoglycemia,hypoglycemia in,1,0.9006574153900146
TRULICITY,Hypoglycemia,PlaceboControlled Trials Placebo,0,0.5412081480026245
TRULICITY,Hypoglycemia,Hypoglycemia Adverse Reactions,1,0.7866090536117554
TRULICITY,Hypoglycemia,Documented Symptomatic and Hypoglycemia Adverse Reactions in PlaceboControlled Trials,1,0.7158548831939697
TRULICITY,hypoglycemia,hypoglycemia occurred in and of,1,0.8057509064674377
TRULICITY,hypoglycemia,Hypoglycemia,1,1.0
TRULICITY,hypoglycemia,patients when TRULICITY mg and mg respectively was,0,0.5255232453346252
TRULICITY,hypoglycemia,coadministered with a sulfonylurea hypoglycemia occurred in,1,0.769269585609436
TRULICITY,hypoglycemia,hypoglycemia occurred in and of patients,1,0.7817026972770691
TRULICITY,symptomatic hypoglycemia,mg and mg respectively was coadministered,0,0.4996233582496643
TRULICITY,symptomatic hypoglycemia,sulfonylurea symptomatic hypoglycemia,1,0.8780146241188049
TRULICITY,symptomatic hypoglycemia,symptomatic,1,0.7245113849639893
TRULICITY,symptomatic hypoglycemia,sulfonylurea symptomatic,1,0.7893569469451904
TRULICITY,symptomatic hypoglycemia,of patients when TRULICITY,0,0.5473318099975586
TRULICITY,hypoglycemia,insulin,0,0.7925902009010315
TRULICITY,hypoglycemia,prandial insulin hypoglycemia occurred in and of patients,1,0.7465765476226807
TRULICITY,hypoglycemia,with prandial insulin hypoglycemia occurred in and of,1,0.7601174116134644
TRULICITY,increase in heart rate,in heart rate HR,1,0.7578582763671875
TRULICITY,increase in heart rate,a,0,0.4774506092071533
TRULICITY,increase in heart rate,have not b,0,0.4719468057155609
TRULICITY,increase in heart rate,increase in heart rate HR of beats per minute,1,0.8998072743415833
TRULICITY,increase in heart rate,increase in HR have,0,0.8219884037971497
TRULICITY,increase in heart rate,mg resulted in a increase in heart rate,1,0.8350322246551514
TRULICITY,increase in HR,rate HR of beats per minute bpm The longterm clinical effects of the,0,0.6292930245399475
TRULICITY,increase in HR,established see Warnings,0,0.5281349420547485
TRULICITY,increase in HR,clinical effects of increase in HR have not been established see,1,0.8019446134567261
TRULICITY,increase in HR,of,0,0.4359876215457916
TRULICITY,increase in HR,increase in HR have not been established,1,0.8319200873374939
TRULICITY,increase in HR,longterm clinical effects of increase,1,0.7175548076629639
TRULICITY,increase in HR,longterm clinical effects of increase in HR,1,0.8133847713470459
TRULICITY,increase in HR,of increase in HR have not been established,1,0.8026977181434631
TRULICITY,Sinus tachycardia,with placebo TRULICITY mg and,0,0.5014094710350037
TRULICITY,Persistence of sinus tachycardia,TRULICITY mg Persistence of sinus tachycardia reported at more than,1,0.8604834675788879
TRULICITY,Persistence of sinus tachycardia,with placebo TRULICITY mg and,0,0.5035337209701538
TRULICITY,Systemic hypersensitivity,Systemic hypersensitivity,1,1.0
TRULICITY,Systemic hypersensitivity,Systemic hypersensitivity adverse reactions sometimes,1,0.8559120893478394
TRULICITY,Systemic hypersensitivity,other products Systemic,1,0.6969851851463318
TRULICITY,Systemic hypersensitivity,other products,0,0.4929729700088501
TRULICITY,Systemic hypersensitivity,Systemic hypersensitivity adverse reactions,1,0.8999384641647339
TRULICITY,Systemic hypersensitivity,products Systemic hypersensitivity,1,0.8637593984603882
TRULICITY,Systemic hypersensitivity,products Systemic,1,0.7085205316543579
TRULICITY,Systemic hypersensitivity,other products Systemic hypersensitivity adverse,1,0.7765947580337524
TRULICITY,Systemic hypersensitivity,Systemic hypersensitivity adverse reactions sometimes severe,1,0.8371099233627319
TRULICITY,Systemic hypersensitivity,Systemic hypersensitivity adverse,1,0.8442646265029907
TRULICITY,urticaria,Systemic hypersensitivity adverse reactions sometimes severe,0,0.6184853911399841
TRULICITY,urticaria,in of patients on TRULICITY in,0,0.49626216292381287
TRULICITY,urticaria,rash,0,0.756927490234375
TRULICITY,urticaria,urticaria systemic rash,1,0.770963728427887
TRULICITY,urticaria,patients on TRULICITY in,0,0.5165207386016846
TRULICITY,urticaria,Hypersensitivity Systemic hypersensitivity adverse,0,0.6049665808677673
TRULICITY,systemic rash,eg severe systemic,1,0.7148662805557251
TRULICITY,systemic rash,severe eg severe urticaria,0,0.6228444576263428
TRULICITY,systemic rash,severe systemic rash,1,0.9247008562088013
TRULICITY,systemic rash,severe systemic rash facial,1,0.861963152885437
TRULICITY,systemic rash,facial edema lip swelling occurred in,0,0.5576816201210022
TRULICITY,systemic rash,systemic rash facial,1,0.896750807762146
TRULICITY,systemic rash,severe systemic,1,0.741572380065918
TRULICITY,facial edema,urticaria,0,0.6134334802627563
TRULICITY,facial edema,facial,1,0.7729794979095459
TRULICITY,facial edema,adverse reactions sometimes severe eg,0,0.5545852184295654
TRULICITY,facial edema,adverse reactions sometimes severe eg severe urticaria systemic rash,0,0.5188674926757812
TRULICITY,facial edema,facial edema,1,1.0000001192092896
TRULICITY,facial edema,in of patients on TRULICITY,0,0.529539942741394
TRULICITY,lip swelling,rash facial lip,1,0.7644292116165161
TRULICITY,injection-site reactions,the placebocontrolled injection-site reactions eg injectionsite rash erythema were,1,0.7315298318862915
TRULICITY,injection-site reactions,rash facial lip,1,0.4656887948513031
TRULICITY,injection-site reactions,patients and,0,0.5059164762496948
TRULICITY,injection-site reactions,five Phase studies Injectionsite Reactions In the placebocontrolled studies,0,0.8112770915031433
TRULICITY,injection-site reactions,injection-site reactions eg injectionsite rash,1,0.8239797353744507
TRULICITY,injection-site reactions,injection-site reactions eg injectionsite rash erythema were,1,0.8069430589675903
TRULICITY,injection-site reactions,injection-site reactions eg,1,0.9770655035972595
TRULICITY,injection-site reactions,injection-site reactions,1,1.0
TRULICITY,injection-site reactions,patients,0,0.5278444290161133
TRULICITY,injection-site rash,reactions injection-site rash erythema were reported in,1,0.863109290599823
TRULICITY,injection-site rash,patients,0,0.5160810947418213
TRULICITY,injection-site rash,and in of placebotreated patie,0,0.44084858894348145
TRULICITY,PR interval increase,and of patients,0,0.4506566822528839
TRULICITY,PR interval increase,respectively On electrocardiograms PR interval increase to at least,1,0.8907153606414795
TRULICITY,PR interval increase,patients treated with placebo,0,0.5216248631477356
TRULICITY,PR interval increase,PR interval increase to at least milliseconds was,1,0.9031068086624146
TRULICITY,PR interval increase,patients,0,0.512957751750946
TRULICITY,PR interval increase,PR interval increase to,1,0.974516749382019
TRULICITY,PR interval increase,On electrocardiograms PR interval,1,0.7973507642745972
TRULICITY,PR interval increase,of,0,0.4365997016429901
TRULICITY,THYROID C-CELL TUMORS,the prescribing,0,0.4003724753856659
TRULICITY,THYROID C-CELL TUMORS,Thyroid Ccell Tumor,0,0.8715332746505737
TRULICITY,THYROID C-CELL TUMORS,REACTIONS The ng serious,1,0.39466363191604614
TRULICITY,THYROID C-CELL TUMORS,REACTIONS The ng serious reactions  are described below or,1,0.39369603991508484
TRULICITY,THYROID C-CELL TUMORS,information Risk of Thyroid Ccell,0,0.6693315505981445
TRULICITY,THYROID C-CELL TUMORS,reactions are described below elsewhere in the pres cribing,1,0.33985379338264465
TRULICITY,THYROID C-CELL TUMORS,described below,0,0.4160970151424408
TRULICITY,THYROID C-CELL TUMORS,information Risk of,0,0.4192727506160736
TRULICITY,THYROID C-CELL TUMORS,elsewhere in the pres cribing information Risk of,1,0.3707978427410126
TRULICITY,thyroid C-cell tumors,( 5. Hypoglycemia with Concomitant Use,1,0.475402295589447
TRULICITY,thyroid C-cell tumors,( 5. Hypoglycemia,1,0.49061596393585205
TRULICITY,thyroid C-cell tumors,see and Precautions,1,0.4078653156757355
TRULICITY,thyroid C-cell tumors,and Precautions Hypersensitivity reactions see Warnings and,1,0.4232890009880066
TRULICITY,thyroid C-cell tumors,Insulin Secretagogues,0,0.5617403984069824
TRULICITY,thyroid C-cell tumors,Hypersensitivity reactions see Warnings and,0,0.48426353931427
TRULICITY,thyroid C-cell tumors,with Concomitant Use,0,0.4148502051830292
TRULICITY,thyroid C-cell tumors,Insulin see ings,1,0.4501340985298157
TRULICITY,thyroid C-cell tumors,see ings and Precautions,1,0.4139384627342224
TRULICITY,thyroid C-cell tumors,see,0,0.4312419891357422
TRULICITY,thyroid C-cell tumors,ings and Precautions Hypersensitivity reactions,1,0.4292188882827759
TRULICITY,thyroid C-cell tumors,ings and Precautions  Hypersensitivity reactions,1,0.4292188882827759
TRULICITY,medullary thyroid carcinoma,ions see,0,0.4427263140678406
TRULICITY,medullary thyroid carcinoma,and Precautions,0,0.3975849449634552
TRULICITY,medullary thyroid carcinoma,"Insulin see Warnings and 
 *  Hypersensitivity react ions see Warnings",1,0.49318456649780273
TRULICITY,medullary thyroid carcinoma,or,0,0.44866204261779785
TRULICITY,MTC,ns  see Warnings and,1,0.4524872601032257
TRULICITY,MTC,and Precautions Renal impairment,0,0.4301866888999939
TRULICITY,MTC,Secretagogues or Insulin see Warnings and Precautions Hypersensitivity reactio,0,0.4288736581802368
TRULICITY,MTC,ns  see Warnings and Precautions,1,0.44062989950180054
TRULICITY,MTC,ns  see Warnings,1,0.44894617795944214
TRULICITY,MTC,Secretagogues or Insulin,0,0.44562971591949463
TRULICITY,MTC,and Precautions Hypersensitivity,0,0.44810059666633606
TRULICITY,thyroid C-cell tumors,and Precautions Renal t [see Warnings,1,0.4578739404678345
TRULICITY,thyroid C-cell tumors,and P recautions,1,0.3953004479408264
TRULICITY,thyroid C-cell tumors,and Precautions Renal t [see Warnings and P recautions Severe,1,0.4277436137199402
TRULICITY,thyroid C-cell tumors,Warnings and Precautions,0,0.44357573986053467
TRULICITY,thyroid C-cell tumors,t [see Warnings and P recautions,1,0.4515422284603119
TRULICITY,thyroid C-cell tumors,t [see Warnings and P recautions Severe,1,0.4581681489944458
TRULICITY,thyroid C-cell tumors,Renal t [see Warnings and P recautions Severe Gastrointestinal,1,0.4910585582256317
TRULICITY,thyroid C-cell tumors,in able,1,0.40870124101638794
TRULICITY,thyroid C-cell tumors,from the placebocontrolled trials see Clinical,0,0.44302377104759216
TRULICITY,thyroid C-cell tumors,)] . These,1,0.3996031582355499
TRULICITY,thyroid C-cell tumors,patients to TRULICITY and a,0,0.46572408080101013
TRULICITY,thyroid C-cell tumors,Studies ( 14 )] . These,1,0.4005034565925598
TRULICITY,medullary thyroid carcinoma,These ta reflect exposure of,1,0.3760422468185425
TRULICITY,medullary thyroid carcinoma,exposure of 1670 patients to TRULICITY and,1,0.4642437994480133
TRULICITY,medullary thyroid carcinoma,see Clinical Studies These ta reflect exposure of,1,0.43377453088760376
TRULICITY,medullary thyroid carcinoma,see Clinical Studies These ta reflect exposure of 1670 patients to TRULICITY and,1,0.4193574786186218
TRULICITY,MTC,ati ents to TRULICITY and a,1,0.5064327120780945
TRULICITY,MTC,data,0,0.530753493309021
TRULICITY,MTC,ati,1,0.5216437578201294
TRULICITY,thyroid C-cell tumors,exposure to TRULICITY of,0,0.4810693860054016
TRULICITY,Thyroid C-cell Tumors,tions are described b elow or elsewhere in,1,0.38281869888305664
TRULICITY,Thyroid C-cell Tumors,are described b elow,1,0.36697155237197876
TRULICITY,Thyroid C-cell Tumors,tions are described b elow or elsewhere in the,1,0.3783217966556549
TRULICITY,Thyroid C-cell Tumors,following serious tions,1,0.3987662196159363
TRULICITY,Thyroid C-cell Tumors,serious tions are described b elow or elsewhere,1,0.39064839482307434
TRULICITY,Thyroid C-cell Tumors,serious tions are described b elow or,1,0.37847650051116943
TRULICITY,Thyroid C-cell Tumors,tions are described b elow or elsewhere,1,0.3785242438316345
TRULICITY,Thyroid C-cell Tumors,The following serious tions are,1,0.42076998949050903
TRULICITY,Pancreatitis,information: Risk of Thyroid Ccell,1,0.475081205368042
TRULICITY,Hypoglycemia, Precautions Hypersensitivity reactions see,1,0.5142239928245544
TRULICITY,Hypoglycemia,see Warnings  Precautions,1,0.5273016691207886
TRULICITY,Hypoglycemia, Precautions Hypersensitivity reactions see Warnings,1,0.5038001537322998
TRULICITY,Hypoglycemia,Insulin see Warnings  Precautions Hypersensitivity reactions see,1,0.6246021389961243
TRULICITY,Hypoglycemia,and Precautions,0,0.49990546703338623
TRULICITY,Hypoglycemia,see Warnings and,0,0.5131093859672546
TRULICITY,Hypoglycemia, Precautions Hypersensitivity reactions,1,0.5064430832862854
TRULICITY,Hypoglycemia,Concomitant Use,0,0.48844635486602783
TRULICITY,Hypersensitivity,Disease see gs and Precautio ns EXCERPT The most common,1,0.50563645362854
TRULICITY,Hypersensitivity,Concomitant Use,0,0.547728419303894
TRULICITY,Hypersensitivity,Precautions,0,0.5953108668327332
TRULICITY,Hypersensitivity,Disease see gs,1,0.5597505569458008
TRULICITY,Hypersensitivity,Gastrointestinal Disease see gs and Precautio,1,0.5655588507652283
TRULICITY,Hypersensitivity,reactions reported in,0,0.6295618414878845
TRULICITY,Hypersensitivity,Severe Gastrointestinal Disease,0,0.5975077152252197
TRULICITY,Renal Impairment,decreased appetite To report SUSPECTED ADVERSE REACTIONS contact,0,0.5299839973449707
TRULICITY,Renal Impairment,"nausea diarrhea iting,",1,0.5364146828651428
TRULICITY,Renal Impairment,"iting, abdominal pain and decreased appetite",1,0.48478466272354126
TRULICITY,Renal Impairment,"are nausea diarrhea iting, abdominal",1,0.5368637442588806
TRULICITY,Renal Impairment,"TRULICITY are nausea diarrhea iting,",1,0.4895310401916504
TRULICITY,Renal Impairment,vom,0,0.4425947070121765
TRULICITY,thyroid C-cell adenomas,Clinical,0,0.45332592725753784
TRULICITY,thyroid C-cell adenomas,The data in Table are derived,0,0.41518378257751465
TRULICITY,thyroid C-cell adenomas,( 14 )] . These data reflect exposure of patients,1,0.40342918038368225
TRULICITY,thyroid C-cell adenomas,Clinical (,1,0.4209522604942322
TRULICITY,thyroid C-cell adenomas,placebocontrolled trials see Clinical ( 14 )] . These,1,0.4427526593208313
TRULICITY,thyroid C-cell adenomas,placebocontrolled trials,0,0.4784088730812073
TRULICITY,thyroid C-cell adenomas,trials see Clinical ( 14,1,0.4420984983444214
TRULICITY,thyroid C-cell tumors,exposure,0,0.4704180955886841
TRULICITY,thyroid C-cell tumors,. Across the treatmen,1,0.3842184543609619
TRULICITY,thyroid C-cell tumors,TRULICITY of . Across the treatmen t arms the mean,1,0.41651779413223267
TRULICITY,thyroid C-cell tumors,to TRULICITY of,0,0.41187506914138794
TRULICITY,thyroid C-cell tumors,the treatmen,1,0.3942100405693054
TRULICITY,thyroid C-cell tumors,exposure to TRULICITY of . Across the,1,0.4231456518173218
TRULICITY,medullary thyroid carcinoma,population in these,0,0.4092060923576355
TRULICITY,medullary thyroid carcinoma,of patients was 56 years were years,1,0.39589905738830566
TRULICITY,medullary thyroid carcinoma,age of patients was 56 years were years or older,1,0.42940422892570496
TRULICITY,medullary thyroid carcinoma,mean age of patients was 56 years,1,0.41103866696357727
TRULICITY,medullary thyroid carcinoma,age of patients was 56 years,1,0.43706846237182617
TRULICITY,medullary thyroid carcinoma,were years or older and,0,0.3591122031211853
TRULICITY,MTC,ear s were years or older,1,0.46067744493484497
TRULICITY,MTC,ear s were,1,0.4260903000831604
TRULICITY,MTC,ear,1,0.5076854825019836
TRULICITY,thyroid C-cell tumors,hese studies,1,0.33942073583602905
TRULICITY,thyroid C-cell tumors,in hese studies was 69%  White Black or,1,0.2860611379146576
TRULICITY,thyroid C-cell tumors,of Hispanic or Latino ethnicity At baselin,0,0.3905155062675476
TRULICITY,thyroid C-cell tumors,Black or African American Asian were of Hispanic or Latino ethnicity At baselin,0,0.3596200942993164
TRULICITY,thyroid C-cell tumors,was 69% White Black,1,0.2947927415370941
TRULICITY,thyroid C-cell tumors,studies was 69% White Black or African American,1,0.29508399963378906
TRULICITY,thyroid C-cell tumors,hese studies was 69%  White Black,1,0.27451378107070923
TRULICITY,thyroid C-cell tumors,of patients was years were years or older and were male The population in,0,0.40822070837020874
TRULICITY,thyroid C-cell tumors,The population in hese studies,1,0.3859376013278961
TRULICITY,MTC,n;  were of Hispanic or Latino,1,0.4472900629043579
TRULICITY,MTC,or African American n;  were of Hispanic or Latino,1,0.39806219935417175
TRULICITY,MTC,n;  were of Hispanic or,1,0.44886186718940735
TRULICITY,MTC,n;  were of,1,0.5004344582557678
TRULICITY,MTC,n; ,1,0.5145090818405151
TRULICITY,MTC,studies was White Black or African American,0,0.43408143520355225
TRULICITY,MTC,n;  were of Hispanic,1,0.46965935826301575
TRULICITY,MTC,Black or African American n;  were,1,0.4511423707008362
TRULICITY,MTC,retinopathy Baseline,0,0.4153338074684143
TRULICITY,MTC,he  population reported retinopathy,1,0.44265320897102356
TRULICITY,MTC,he ,1,0.4743989109992981
TRULICITY,MTC,he  population reported retinopathy Baseline estimated,1,0.4183090925216675
TRULICITY,MTC,estimated renal function was normal or mildly impaired eG,0,0.4309558570384979
TRULICITY,MTC,he  population reported,1,0.4601978659629822
TRULICITY,MTC,of he  population reported,1,0.4657844305038452
TRULICITY,MTC,lud ing hypoglycemia,1,0.4283040761947632
TRULICITY,MTC,lud ing hypoglycemia associated with the,1,0.42356234788894653
TRULICITY,MTC,lud ing hypoglycemia associated,1,0.41739338636398315
TRULICITY,MTC,lud ing,1,0.5083059668540955
TRULICITY,MTC,lud,1,0.47371619939804077
TRULICITY,pancreatitis,             Vomiting,1,0.5897325873374939
TRULICITY,pancreatitis,lud,1,0.4264064431190491
TRULICITY,pancreatitis,a,0,0.4814038872718811
TRULICITY,pancreatitis,Diarrhea,0,0.7075358629226685
TRULICITY,pancreatitis,             Vomiting b,1,0.5636827349662781
TRULICITY,hypoglycemia,ULICITY 1.5 mg discontinued treatment due to,1,0.5192396640777588
TRULICITY,hypoglycemia,TRULICITY mg and ULICITY 1.5 ,1,0.4938008487224579
TRULICITY,hypoglycemia,gastrointestinal adverse reactions,0,0.5836767554283142
TRULICITY,hypoglycemia,ULICITY 1.5 mg discontinued treatment due,1,0.5467323064804077
TRULICITY,hypoglycemia,receiving TRULICITY,0,0.5608201026916504
TRULICITY,hypoglycemia,ULICITY 1.5 mg,1,0.5821011066436768
TRULICITY,hypoglycemia,receiving TRULICITY mg and ULICITY,1,0.5270907878875732
TRULICITY,hypoglycemia,TRULICITY mg and,0,0.539495587348938
TRULICITY,hypoglycemia,TRULICITY mg and ULICITY 1.5  mg discontinued treatment due to,1,0.5202902555465698
TRULICITY,Systemic hypersensitivity,"of cases, respectively, or severe in and",1,0.4752996265888214
TRULICITY,Systemic hypersensitivity,"cases respectively moderate in % of cases, respectively, or severe",1,0.4421229362487793
TRULICITY,Systemic hypersensitivity,"of cases, respectively, or severe in and of",1,0.48628994822502136
TRULICITY,Systemic hypersensitivity,cases respectively In addition to the,0,0.4751814603805542
TRULICITY,Systemic hypersensitivity,%,1,0.41639602184295654
TRULICITY,Systemic hypersensitivity,"cases respectively moderate in % of cases,",1,0.38968297839164734
TRULICITY,Systemic hypersensitivity,in %,1,0.4889238476753235
TRULICITY,Systemic hypersensitivity,"in % of cases, respectively, or severe in",1,0.46667224168777466
TRULICITY,Systemic hypersensitivity,"respectively moderate in % of cases,",1,0.3749409317970276
TRULICITY,acute renal failure,abdominal disten,0,0.5770422220230103
TRULICITY,chronic renal failure,distension gastroesopha,0,0.5049159526824951
TRULICITY,chronic renal failure,reflux disease ( and,1,0.562889814376831
TRULICITY,chronic renal failure,geal reflux,1,0.541517436504364
TRULICITY,chronic renal failure,Pool of Placebo and,0,0.4725726246833801
TRULICITY,chronic renal failure,disease ( and,1,0.5289318561553955
TRULICITY,chronic renal failure,abdominal,0,0.5325440168380737
TRULICITY,chronic renal failure,flatulence,0,0.548332929611206
TRULICITY,nausea, type ,1,0.5180907249450684
TRULICITY,nausea, type  diabetes participating in placebo,1,0.514396607875824
TRULICITY,nausea, type  diabetes participating in,1,0.527377188205719
TRULICITY,nausea, type  diabetes participating in placebo and,1,0.5300366878509521
TRULICITY,nausea,use of,0,0.5376403331756592
TRULICITY,vomiting,a larger,0,0.48804986476898193
TRULICITY,vomiting,diabetes participating in placebo,1,0.49356138706207275
TRULICITY,vomiting,diabetes participating,1,0.5618284344673157
TRULICITY,diarrhea,evaluated in a larger pool of patients with type diabetes,0,0.47346776723861694
TRULICITY,diarrhea,use of TRULICITY as monotherapy,0,0.5317240953445435
TRULICITY,diarrhea,articipa,1,0.5002447962760925
TRULICITY,dehydration,patients with type diabetes in 6 placeb o and activecontrolled trials,1,0.4830155372619629
TRULICITY,dehydration,articipa,1,0.4810938835144043
TRULICITY,dehydration,type diabetes in 6 placeb o and activecontrolled,1,0.5080443620681763
TRULICITY,gastrointestinal adverse reactions,"American, 11% Asian; 32% w ere of Hispanic",1,0.3302476406097412
TRULICITY,gastrointestinal adverse reactions,"African American, 11% Asian; 32% w ere of Hispanic",1,0.324512779712677
TRULICITY,gastrointestinal adverse reactions,"studies was White Black African American,",1,0.29382264614105225
TRULICITY,gastrointestinal adverse reactions,"African American, 11% Asian; 32% w ere of Hispanic or",1,0.32513201236724854
TRULICITY,gastrointestinal adverse reactions,The population in these studies was White Black or,0,0.3268413543701172
TRULICITY,gastrointestinal adverse reactions,Asian; 32% w,1,0.4199582040309906
TRULICITY,gastrointestinal adverse reactions,"American, 11% Asian; 32% w ere",1,0.32678359746932983
TRULICITY,gastrointestinal adverse reactions,"American, 11% Asian; 32% w ere of Hispanic or Latino",1,0.32009822130203247
TRULICITY,gastrointestinal adverse reactions,Asian; 32% w ere of Hispanic or Latino,1,0.35281750559806824
TRULICITY,gastrointestinal adverse reactions,population had diabetes,0,0.42908042669296265
TRULICITY,gastrointestinal adverse reactions,"Black African American, 11% Asian; 32%",1,0.3214620053768158
TRULICITY,gastrointestinal adverse reactions,Black or,0,0.3985776901245117
TRULICITY,gastrointestinal adverse reactions,"was White Black African American, 11% Asian; 32% w ere of Hispanic or Latino",1,0.2828637957572937
TRULICITY,gastrointestinal adverse reactions,Latino ethnicity At baseline the population had diabetes for,0,0.4110356569290161
TRULICITY,gastrointestinal adverse reactions,"studies was White Black African American, 11% Asian;",1,0.2860493063926697
TRULICITY,gastrointestinal adverse reactions,ethnicity At baseline the population,0,0.37139734625816345
TEFLARO,Hypersensitivity Reactions,and Precautions Hypersensitivity,1,0.7465537190437317
TEFLARO,Hypersensitivity Reactions,Hypersensitivity,1,0.9023194909095764
TEFLARO,Hypersensitivity Reactions,diarrhea see War,0,0.5031786561012268
TEFLARO,Hypersensitivity Reactions,and Precautions Hypersensitivity Reactions see Warnings and Precautions,1,0.7488750219345093
TEFLARO,Hypersensitivity Reactions,Hypersensitivity Reactions see,1,0.8925293684005737
TEFLARO,Hypersensitivity Reactions,difficile Associated,0,0.5680965185165405
TEFLARO,Hypersensitivity Reactions,Hypersensitivity Reactions,1,1.0
TEFLARO,Clostridium difficile -Associated diarrhea,Seroconversion see,0,0.4753726124763489
TEFLARO,Clostridium difficile -Associated diarrhea,Reactions see Warnings and Clostridium,1,0.5646795034408569
TEFLARO,Clostridium difficile -Associated diarrhea,see Warnings and Clostridium,1,0.5751079320907593
TEFLARO,Clostridium difficile -Associated diarrhea,see Warnings and Clostridium difficile -Associated,1,0.7246637940406799
TEFLARO,Clostridium difficile -Associated diarrhea,Hypersensitivity Reactions see,0,0.5048874616622925
TEFLARO,Clostridium difficile -Associated diarrhea,Reactions see Warnings and Precautions,0,0.4573335647583008
TEFLARO,nausea,nausea,1,0.9999998807907104
TEFLARO,rash,rash To,1,0.8963014483451843
TEFLARO,rash,occurring in of patients are diarrhea nausea and,0,0.5446408987045288
TEFLARO,rash,rash To report SUSPECTED ADVERSE REACTIONS,1,0.7627933025360107
TEFLARO,rash,To report SUSPECTED ADVERSE REACTIONS,0,0.5651175379753113
TEFLARO,rash,of patients are,0,0.5046761631965637
TEFLARO,rash,rash To report SUSPECTED ADVERSE,1,0.7612127065658569
TEFLARO,rash,patients are diarrhea nausea rash To report,1,0.6916320323944092
TEFLARO,rash,patients are diarrhea nausea rash,1,0.7038861513137817
TEFLARO,diarrhea,diarrhea nausea and rash,1,0.7201583385467529
TEFLARO,diarrhea,diarrhea nausea and,1,0.7350104451179504
TEFLARO,diarrhea,diarrhea,1,0.9999999403953552
TEFLARO,diarrhea,trials diarrhea nausea,1,0.6546519994735718
TEFLARO,diarrhea,reactions occurring in,0,0.5768091678619385
TEFLARO,diarrhea,lists,0,0.5545057058334351
TEFLARO,nausea,the pooled,0,0.4887049198150635
TEFLARO,nausea,were nausea and,1,0.8575788736343384
TEFLARO,nausea,of patients receiving Teflaro in the pooled phase clinical trials were diarrhea,0,0.4702936112880707
TEFLARO,nausea,trials were nausea,1,0.7473092079162598
TEFLARO,nausea,lists,0,0.5262590050697327
TEFLARO,nausea,nausea and rash Table lists adverse,1,0.6832226514816284
TEFLARO,nausea,phase clinical trials were nausea and rash Table lists adverse,1,0.5725824236869812
TEFLARO,nausea,and rash Table lists adverse reactions occurring,0,0.5478000044822693
TEFLARO,rash,receiving Teflaro in the pooled phase clinical trials,0,0.49341005086898804
TEFLARO,rash,phase clinical trials were diarrhea nausea,0,0.4891919493675232
TEFLARO,rash,nausea rash Table lists,1,0.6871683597564697
TEFLARO,Increased transaminases,Increased transaminases Metabolism,1,0.9648169279098511
TEFLARO,Increased transaminases,Increased transaminases,1,1.0
TEFLARO,Increased transaminases,Laboratory,0,0.4952133297920227
TEFLARO,Increased transaminases,Increased transaminases Metabolism and,1,0.94842928647995
TEFLARO,Anemia,Thrombocytopenia Cardiac,0,0.5971753001213074
TEFLARO,Eosinophilia,Eosinophilia Neutropenia Thrombocytopenia Cardiac disorders Bradycardia,1,0.6551467180252075
TEFLARO,Eosinophilia,Thrombocytopenia Cardiac,0,0.5062999725341797
TEFLARO,Eosinophilia,and lymphatic system disorders,0,0.5446361303329468
TEFLARO,Eosinophilia,system disorders Eosinophilia Neutropenia,1,0.7042154669761658
TEFLARO,Eosinophilia,Eosinophilia Neutropenia Thrombocytopenia Cardiac,1,0.7273310422897339
TEFLARO,Neutropenia,Blood and lymphatic system disorders Anemia Eosinophilia,0,0.5815226435661316
TEFLARO,Neutropenia,and lymphatic system disorders Anemia Eosinophilia,0,0.5599745512008667
TEFLARO,Neutropenia,Thrombocytopenia Cardiac disorders,0,0.5855337977409363
TEFLARO,Thrombocytopenia,disorders Anemia Eosinophilia Thrombocytopenia,1,0.7195846438407898
TEFLARO,Thrombocytopenia,Thrombocytopenia Cardiac disorders,0,0.8239450454711914
TEFLARO,Thrombocytopenia,Thrombocytopenia,1,1.000000238418579
