drug,adverse_event,comp_term,is_overlapping,similarity
GADAVIST,NSF,the majority receiving the recommended dose Approximately of the subjects were male,0,0.5032905340194702
GADAVIST,NSF,ethnic groups The average ag,0,0.45917582511901855
GADAVIST,NSF,distribution 60% Caucasian Asian Hispanic Black,1,0.5085539817810059
GADAVIST,NSF,60% Caucasian Asian Hispanic,1,0.48670244216918945
GADAVIST,NSF,60% Caucasian Asian,1,0.4897700548171997
GADAVIST,NSF,the ethnic distribution 60% Caucasian Asian Hispanic Black,1,0.47996729612350464
GADAVIST,NSF,week yea rs Overall approximately,1,0.5401874780654907
GADAVIST,NSF,from,0,0.5354965925216675
GADAVIST,NSF,yea rs,1,0.5475760698318481
GADAVIST,NSF,week yea rs Overall approximately of subjects,1,0.5529813766479492
GADAVIST,NSF,week,0,0.5262681245803833
GADAVIST,NSF,groups The average age was years range from week to,0,0.47247353196144104
GADAVIST,NSF,reactions associated with,0,0.4843118190765381
GADAVIST,NSF,Table,0,0.55284184217453
GADAVIST,NSF,of  Gadavist were usually mild,1,0.4874308705329895
GADAVIST,NSF,of  Gadavist,1,0.5096692442893982
GADAVIST,NSF,of  Gadavist were usually,1,0.49026256799697876
GADAVIST,NSF,moderate in severity and transient in nature Table lists,0,0.51728755235672
GADAVIST,NSF,the of ,1,0.49846741557121277
GADAVIST,NSF,of ,1,0.5237915515899658
GADAVIST,NSF,transient in nature Table,0,0.5386453866958618
GADAVIST,Nephrogenic Systemic Fibrosis,The following s,1,0.4845939576625824
GADAVIST,Nephrogenic Systemic Fibrosis,ADVERSE REACTIONS The following s adverse reactions are discu ssed elsewhere in labeling,1,0.5245931148529053
GADAVIST,Nephrogenic Systemic Fibrosis,REACTIONS The following s adverse reactions are discu ssed elsewhere in,1,0.5448446273803711
GADAVIST,Nephrogenic Systemic Fibrosis,REACTIONS The following,0,0.5022467374801636
GADAVIST,hypersensitivity reactions,Hypersensitivity reactions,0,1.0
GADAVIST,hypersensitivity reactions,ations (4) and Warnings an d Precautions EXCERPT Most,1,0.5728003978729248
GADAVIST,hypersensitivity reactions,Precautions EXCERPT Most common,0,0.5726959705352783
GADAVIST,hypersensitivity reactions,and Warnings and Precautions,0,0.5480787754058838
GADAVIST,hypersensitivity reactions,and Precautions Hypersensitivity reactions,0,0.8861771821975708
GADAVIST,hypersensitivity reactions,see ations (4) and Warnings an,1,0.5532124638557434
GADAVIST,hypersensitivity reactions,Contraindic,0,0.5622503757476807
GADAVIST,cutaneous manifestations,* Most comm on adverse reactions incidence,1,0.5966291427612305
GADAVIST,cutaneous manifestations,Most comm on adverse reactions incidence,1,0.6016043424606323
GADAVIST,cutaneous manifestations,CERPT:    *    Most comm,1,0.4718044102191925
GADAVIST,cutaneous manifestations,Warnings and,0,0.5952399969100952
GADAVIST,cutaneous manifestations,Contraindications and Warnings,0,0.5869542956352234
GADAVIST,death,reactions are h eadache nausea and dizziness To,1,0.5517436861991882
GADAVIST,death,Contraindications and Warnings,0,0.5171365737915039
GADAVIST,death,are h,1,0.5116665363311768
GADAVIST,death,are h eadache nausea and,1,0.5405279994010925
GADAVIST,death,common adverse reactions are,1,0.5029628276824951
GADAVIST,death,common adverse reactions are h,1,0.5137323141098022
GADAVIST,nephrogenic systemic fibrosis,"at FDA or 
  6.1 Clinical Trials Experi",1,0.5174925327301025
GADAVIST,nephrogenic systemic fibrosis,common adverse reactions are,1,0.5310421586036682
GADAVIST,nephrogenic systemic fibrosis,Inc at or FDA at,0,0.5155300498008728
GADAVIST,nephrogenic systemic fibrosis,6.1 Clinical Trials Experi,1,0.5298333764076233
GADAVIST,nephrogenic systemic fibrosis,Because clinical trials are conducted,0,0.49983203411102295
GADAVIST,nephrogenic systemic fibrosis,Trials Experi,1,0.48726367950439453
GADAVIST,nephrogenic systemic fibrosis,"at FDA or 
  6.1 Clinical Trials Experi ence Because clinical",1,0.5179325938224792
GADAVIST,NSF,"ce
",1,0.5059219002723694
GADAVIST,NSF,conditions,0,0.5159381628036499
GADAVIST,NSF,or FDA at FDA or wwwfdagovmedwatch,0,0.5388633608818054
GADAVIST,NSF,"ce
 Because clinical trials",1,0.5322772264480591
GADAVIST,NSF,"ce
 Because",1,0.4858730733394623
GADAVIST,NSF,"wwwfdagovmedwatch Clinical Trials ce
 Because clinical trials are conducted",1,0.5623512268066406
GADAVIST,NSF,drug and may t,1,0.4697744846343994
GADAVIST,NSF,and,0,0.49894896149635315
GADAVIST,NSF,t r,1,0.509234607219696
GADAVIST,NSF,rates in the clinical,0,0.5167122483253479
GADAVIST,NSF,His panic Black,1,0.4600962996482849
GADAVIST,NSF,His panic Black and,1,0.46286433935165405
GADAVIST,NSF,His panic Black and patients of,1,0.43798670172691345
GADAVIST,NSF,The average age was years range from w,0,0.4714175760746002
GADAVIST,NSF,patients of other ethnic groups The average age was years range,0,0.44971659779548645
GADAVIST,NSF,range,0,0.5018606781959534
GADAVIST,NSF,of other ethnic groups The average age was years range from,0,0.454054594039917
GADAVIST,NSF,ethnic distribution was Caucasian His panic Black and patients,1,0.45336320996284485
GADAVIST,NSF,ethnic distribution was Caucasian His panic,1,0.46007004380226135
GADAVIST,fatal,e subjects were male and the ethnic distribution was,0,0.4998118281364441
GADAVIST,fatal,"was Caucasian Asian Hispanic ,",1,0.48647385835647583
GADAVIST,fatal,"Caucasian Asian Hispanic , and",1,0.47744402289390564
GADAVIST,fatal,"Caucasian Asian Hispanic ,",1,0.4889312982559204
GADAVIST,fatal,week to years,0,0.4531046748161316
GADAVIST,fatal,Hispanic Black,0,0.5397181510925293
GADAVIST,fibrosis,week to years Overall approximately,0,0.5191777944564819
GADAVIST,fibrosis,and patients of ther,1,0.5620867013931274
GADAVIST,acute kidney injury,genic Systemic Fibr,1,0.5299884080886841
GADAVIST,acute kidney injury,and patients of ther,1,0.5281801223754883
GADAVIST,acute kidney injury,arrest genic Systemic Fibr osis NSF Hypersensitivity,1,0.5067070722579956
GADAVIST,acute kidney injury,osis NSF,0,0.421715646982193
GADAVIST,acute kidney injury,Systemic Fibr osis NSF Hypersensitivity,1,0.4881438612937927
GADAVIST,acute kidney injury,Cardiac arrest genic Systemic Fibr osis NSF Hypersensitivity,1,0.5319385528564453
GADAVIST,acute kidney injury,relationship to drug,0,0.46555155515670776
GADAVIST,acute kidney injury,genic Systemic,1,0.5082542300224304
GADAVIST,acute kidney injury,circulatory,0,0.5785257816314697
OTEZLA,diarrhea,most common,0,0.5459122061729431
OTEZLA,diarrhea,reactions diarrhea nausea and headache Psoriasis,1,0.7474050521850586
OTEZLA,diarrhea,diarrhea,1,0.9999999403953552
OTEZLA,diarrhea,The most common adverse reactions are,0,0.5654026865959167
OTEZLA,diarrhea,headache Psoriasis The,0,0.5662851929664612
OTEZLA,diarrhea,diarrhea nausea and headache Psoriasis,1,0.7756803035736084
OTEZLA,diarrhea,adverse,0,0.5763810873031616
OTEZLA,nausea,nausea,1,1.0
OTEZLA,nausea,adverse reactions are diarrhea nausea,0,0.7598929405212402
OTEZLA,diarrhea,common adverse reactions diarrhea nausea upper,1,0.7249103784561157
OTEZLA,diarrhea,adverse reactions are diarrhea nausea,0,0.7578040957450867
OTEZLA,diarrhea,diarrhea nausea and headache Psoriasis The most common,0,0.7491674423217773
OTEZLA,diarrhea,Psoriasis The most,0,0.570702314376831
OTEZLA,diarrhea,tract infection and headache including tension,0,0.5785776972770691
OTEZLA,diarrhea,tract infection and headache including tension headache,0,0.5686249136924744
OTEZLA,nausea,nausea upper,1,0.8930381536483765
OTEZLA,nausea,nausea upper respiratory tract infection,1,0.8189057111740112
OTEZLA,nausea,nausea upper respiratory,1,0.8315922021865845
OTEZLA,nausea,are,0,0.5310268998146057
OTEZLA,nausea,common adverse reactions are diarrhea,0,0.6203227043151855
OTEZLA,nausea,including tension,0,0.5930757522583008
OTEZLA,nausea,most common adverse,0,0.5731617212295532
OTEZLA,upper respiratory tract infection,diarrhea nausea,0,0.5773810148239136
OTEZLA,upper respiratory tract infection,headache To report SUSPECTED ADVERSE,0,0.591938316822052
OTEZLA,upper respiratory tract infection,upper respiratory tract infection and headache including tension headache,1,0.8123806118965149
OTEZLA,upper respiratory tract infection,diarrhea upper respiratory tract,1,0.8168327212333679
OTEZLA,upper respiratory tract infection,adverse reactions are diarrhea upper respiratory tract infection,1,0.7631117701530457
OTEZLA,upper respiratory tract infection,adverse reactions are,0,0.5652891397476196
OTEZLA,upper respiratory tract infection,headache including tension headache To report SUSPECTED ADVERSE,0,0.5734649300575256
OTEZLA,upper respiratory tract infection,tract infection and,1,0.7333716154098511
OTEZLA,upper respiratory tract infection,most common adverse reactions are diarrhea,0,0.5301432013511658
OTEZLA,upper respiratory tract infection,tract infection and headache,1,0.7031418681144714
OTEZLA,headache,infection headache including tension headache To,1,0.8174940347671509
OTEZLA,headache,tract infection and headache,1,0.7885328531265259
OTEZLA,headache,headache including tension,1,0.8664688467979431
OTEZLA,headache,respiratory tract infection,0,0.5784865617752075
OTEZLA,headache,REACTIONS contact,0,0.4985228180885315
OTEZLA,headache,e most common adverse reactions,0,0.5825827121734619
OTEZLA,headache,headache including tension headache To,1,0.8548575043678284
OTEZLA,headache,headache including tension headache To report,1,0.8255648612976074
OTEZLA,headache,headache including,1,0.9300044775009155
OTEZLA,tension headache,infection and headache tension,1,0.8578802943229675
OTEZLA,tension headache,tension headache To report,1,0.9201610088348389
OTEZLA,tension headache,e reactions are diarrhea nausea upper respiratory,0,0.5296940803527832
OTEZLA,tension headache,report SUSPECTED ADVERSE REACTIONS contact,0,0.5173430442810059
OTEZLA,tension headache,infection and headache tension headache To report SUSPECTED,1,0.8380154371261597
OTEZLA,tension headache,report SUSPECTED,0,0.44696444272994995
OTEZLA,Diarrhea,treatment and tended to resolve over time with,0,0.5255743861198425
OTEZLA,Diarrhea,time with,0,0.5218196511268616
OTEZLA,Diarrhea,the first weeks of treatment,0,0.5114446878433228
OTEZLA,Diarrhea,time with continued dosing,0,0.5086934566497803
OTEZLA,headache,tended to resolve over time with,0,0.5405449867248535
OTEZLA,headache,Diarrhea,0,0.5687179565429688
OTEZLA,headache,headache and,1,0.9235891103744507
OTEZLA,headache,headache,1,0.9999998807907104
OTEZLA,headache,and nausea were the,0,0.6278948783874512
OTEZLA,headache,headache and nausea were,1,0.8108267784118652
OTEZLA,headache,headache and nausea were the,1,0.8105168342590332
OTEZLA,headache,The most common adverse reactions,0,0.5772163271903992
OTEZLA,headache,time with continued dosing headache and nausea,1,0.7199293971061707
OTEZLA,nausea,and tended to resolve over time with continued dosing Diarrhea headache,0,0.6422651410102844
OTEZLA,nausea,nausea were,1,0.9634414911270142
OTEZLA,nausea,tended,0,0.5470339059829712
OTEZLA,nausea,nausea were the most,1,0.8990409970283508
OTEZLA,nausea,nausea were the most commonly reported,1,0.833876371383667
OTEZLA,nausea,continued dosing Diarrhea headache nausea,1,0.7299349308013916
OTEZLA,nausea,headache nausea were,1,0.8746798038482666
OTEZLA,nausea,reactions The most common adverse reactions,0,0.600496232509613
OTEZLA,nausea,for patients taking OTEZLA nausea diarrhea,1,0.7200495004653931
OTEZLA,nausea,discontinuation for patients,0,0.5049941539764404
OTEZLA,nausea,adverse reactions leading to discontinuation for patients,0,0.5596309304237366
OTEZLA,headache,were nausea diarrhea headache The,1,0.7595961093902588
OTEZLA,headache,adverse reactions leading to discontinuation for patients,0,0.5263306498527527
OTEZLA,headache,headache The proportion of,1,0.8426023721694946
OTEZLA,headache,diarrhea headache The proportion of patients,1,0.7391178607940674
OTEZLA,headache,who discontinued treatment,0,0.49468544125556946
OTEZLA,headache,headache The proportion of patients with,1,0.8038718104362488
OTEZLA,headache,headache The proportion,1,0.8601986169815063
OTEZLA,headache,were nausea diarrhea headache,1,0.7682548761367798
OTEZLA,gastrointestinal adverse reactions,Patients on Placebo for up to Day Week,0,0.5256712436676025
OTEZLA,gastrointestinal adverse reactions,up to Day Week a Of the reported,0,0.47425493597984314
OTEZLA,gastrointestinal adverse reactions,Of the gastrointestinal adverse reactions,1,0.969348669052124
OTEZLA,gastrointestinal adverse reactions,on Placebo for,0,0.5514487028121948
OTEZLA,gastrointestinal adverse reactions,the gastrointestinal adverse reactions,1,0.986772358417511
OTEZLA,gastrointestinal adverse reactions,Of the gastrointestinal adverse,1,0.9135434627532959
OTEZLA,gastrointestinal adverse reactions,a serious adverse reaction of,0,0.7662439942359924
OTEZLA,gastrointestinal adverse reactions,gastrointestinal adverse reactions subject experienced a serious,1,0.916141152381897
OTEZLA,gastrointestinal adverse reactions,Week a Of the gastrointestinal adverse reactions,1,0.8842605352401733
OTEZLA,nausea,nausea and vomiting in,1,0.8789523243904114
OTEZLA,nausea,nausea and vomiting in OTEZLA mg,1,0.7852872610092163
OTEZLA,nausea,reaction nausea,1,0.8731347322463989
OTEZLA,nausea,a serious adverse reaction nausea and vomiting in OTEZLA,1,0.7673474550247192
OTEZLA,nausea,twice daily,0,0.502702534198761
OTEZLA,nausea,nausea and,1,0.9323806762695312
OTEZLA,nausea,and vomiting in OTEZLA mg,0,0.754317045211792
OTEZLA,vomiting,vomiting in OTEZLA mg twice,1,0.7985830903053284
OTEZLA,vomiting,vomiting in OTEZLA mg twice daily,1,0.7659523487091064
OTEZLA,vomiting,of nausea vomiting in OTEZLA mg,1,0.7981898784637451
OTEZLA,vomiting,vomiting in OTEZLA mg,1,0.8179198503494263
OTEZLA,vomiting,gastrointestinal adverse reactions subject,0,0.6717133522033691
OTEZLA,vomiting,of nausea vomiting in OTEZLA mg twice,1,0.7893245220184326
OTEZLA,vomiting,adverse reaction of nausea vomiting in OTEZLA mg twice daily,1,0.7458864450454712
OTEZLA,diarrhea,adverse reaction of headache,0,0.5313782691955566
OTEZLA,diarrhea,subject treated with OTEZLA mg twice daily experienced a serious adverse reaction,0,0.5675299167633057
OTEZLA,diarrhea,a,0,0.5636927485466003
OTEZLA,diarrhea,diarrhea patient treated with,1,0.7982989549636841
OTEZLA,diarrhea,serious adverse reaction of headache,0,0.5369938611984253
OTEZLA,diarrhea,diarrhea patient treated with OTEZLA mg,1,0.750716507434845
OTEZLA,headache,a serious adverse reaction headache b Of,1,0.8145302534103394
OTEZLA,headache,diarrhea patient treated with,1,0.4866521656513214
OTEZLA,headache,headache b,1,0.8420788049697876
OTEZLA,headache,headache b Of the reported,1,0.8545104265213013
OTEZLA,headache,reported adverse drug reactions none were serious c n indicates number,0,0.5290557146072388
OTEZLA,Hypersensitivity,Hypersensitivity Investigations Weight decrease Gastrointestinal Disorders,1,0.7401940226554871
OTEZLA,Hypersensitivity,clinical,0,0.5620430111885071
OTEZLA,Hypersensitivity,Disorders Frequent bowel movement gastroesop,0,0.5431257486343384
OTEZLA,Hypersensitivity,clinical studies,0,0.5331980586051941
OTEZLA,Weight decrease,Weight decrease Gastrointestinal Disorders Frequent bowel,1,0.7367031574249268
OTEZLA,Weight decrease,Frequent bowel movement,0,0.554267942905426
OTEZLA,Frequent bowel movement,Nutrition,0,0.5135776996612549
OTEZLA,Frequent bowel movement,decrease Gastrointestinal Frequent bowel,1,0.8410303592681885
OTEZLA,Frequent bowel movement,Disorders Decreased appetit,0,0.597578763961792
OTEZLA,Frequent bowel movement,Frequent bowel movement gastroesophageal,1,0.8858742713928223
OTEZLA,Frequent bowel movement,Investigations Weight decrease Gastrointestinal Frequent bowel movement gastroesophageal,1,0.8098186254501343
OTEZLA,Frequent bowel movement,Disorders,0,0.6187081933021545
OTEZLA,Frequent bowel movement,bowel movement gastroesophageal reflux disease dyspepsia,1,0.7886637449264526
OTEZLA,Frequent bowel movement,Gastrointestinal Frequent bowel movement gastroesophageal reflux disease dyspepsia Metabolism,1,0.8345953226089478
OTEZLA,Frequent bowel movement,Hypersensitivity Investigations Weight,0,0.5353772640228271
OTEZLA,gastroesophageal reflux disease,Disorders Decreased appetite,0,0.5779048800468445
OTEZLA,gastroesophageal reflux disease,ensitivity Investigations Weight decrease,0,0.534918487071991
OTEZLA,gastroesophageal reflux disease,Gastrointestinal Disorders Frequent bowel gastroesophageal reflux disease dyspepsia Metabolism,1,0.8047069311141968
OTEZLA,gastroesophageal reflux disease,reflux disease dyspepsia Metabolism and,1,0.8219538927078247
OTEZLA,gastroesophageal reflux disease,gastroesophageal reflux disease dyspepsia Metabolism and,1,0.8676421642303467
OTEZLA,gastroesophageal reflux disease,reflux disease dyspepsia,1,0.8502845168113708
OTEZLA,gastroesophageal reflux disease,Frequent bowel,0,0.6141642332077026
OTEZLA,dyspepsia,gastroesophageal reflux dyspepsia,1,0.8873637318611145
OTEZLA,dyspepsia,Frequent bowel,0,0.6250337362289429
OTEZLA,dyspepsia,Disorders Migraine Res,0,0.5972478985786438
OTEZLA,dyspepsia,gastroesophageal reflux,0,0.7467129230499268
OTEZLA,dyspepsia,bowel movement gastroesophageal,0,0.6781308650970459
OTEZLA,dyspepsia,reflux dyspepsia Metabolism and Nutrition Disorders,1,0.7899346351623535
OTEZLA,dyspepsia,reflux,0,0.7113787531852722
OTEZLA,Migraine,Migraine Respiratory Thoracic,1,0.7697581052780151
OTEZLA,Migraine,Migraine Respiratory,1,0.8095424771308899
OTEZLA,Migraine,appetite Nervous System Migraine Respiratory Thoracic and Mediastinal Disorders,1,0.6791727542877197
OTEZLA,Cough,Cough Skin and Subcutaneous,1,0.8063957691192627
OTEZLA,Cough,Migraine Respiratory,1,0.6498483419418335
OTEZLA,Cough,System Disorders Migraine Respiratory,0,0.5989142656326294
OTEZLA,Cough,treated with OTEZLA mg twice daily,0,0.540661633014679
OTEZLA,Cough,Cough Skin,1,0.8409528732299805
OTEZLA,Cough,Mediastinal Cough Skin and Subcutaneous Tissue,1,0.7620863318443298
OTEZLA,Cough,and Subcutaneous Tissue Disorders Rash,0,0.5071516633033752
OTEZLA,Cough,OTEZLA mg,0,0.4997421205043793
OTEZLA,Cough,Nervous System Disorders Migraine Respiratory,0,0.5920596718788147
OTEZLA,Cough,Cough Skin and,1,0.8488839864730835
OTEZLA,Diarrhea,overall median,0,0.5523599982261658
OTEZLA,Diarrhea,Diarrhea nausea and upper respiratory,1,0.7622110247612
OTEZLA,Diarrhea,Diarrhea nausea,1,0.8461776971817017
OTEZLA,Diarrhea,of Diarrhea nausea,1,0.8107573986053467
OTEZLA,Diarrhea,overall median age of Diarrhea,1,0.774523138999939
OTEZLA,Diarrhea,an overall median age of years,0,0.5158617496490479
OTEZLA,Diarrhea,commonly reported,0,0.547609806060791
OTEZLA,nausea,of years nausea and upper,1,0.8167366981506348
OTEZLA,nausea,commonly reported,0,0.5409419536590576
OTEZLA,nausea,nausea and upper,1,0.8787270784378052
OTEZLA,nausea,years nausea and upper,1,0.8208580613136292
OTEZLA,nausea,Diarrhea,0,0.6490728855133057
OTEZLA,nausea,and upper respiratory tract,0,0.634989321231842
OTEZLA,nausea,reactions leading to discontinuation for,0,0.5295901894569397
OTEZLA,nausea,subjects taking OTEZLA,0,0.5350631475448608
OTEZLA,nausea,nausea diarrhea,1,0.8622832298278809
OTEZLA,diarrhea,nausea,0,0.6490728855133057
OTEZLA,diarrhea,subjects taking OTEZLA,0,0.5400882959365845
OTEZLA,diarrhea,discontinued,0,0.5382083654403687
OTEZLA,diarrhea,with psoriasis,0,0.5786781907081604
OTEZLA,diarrhea,diarrhea and headache The proportion of,1,0.7900078296661377
OTEZLA,diarrhea,discontinued treatment d,0,0.5669201612472534
OTEZLA,headache,diarrhea headache,1,0.794334888458252
OTEZLA,headache,discontinued treatment d,0,0.5307730436325073
OTEZLA,headache,who discontinued,0,0.4376142919063568
OTEZLA,headache,headache The proportion of subjects with,1,0.7951754331588745
OTEZLA,headache,headache The proportion of subjects,1,0.7943251132965088
OTEZLA,headache,nausea diarrhea,0,0.5784451365470886
OTEZLA,headache,ions leading to discontinuation for subjects taking OTEZLA were nausea diarrhea and,0,0.5618847012519836
OTEZLA,headache,with,0,0.5505115985870361
OTEZLA,abdominal pain,reaction abdominal pain,1,0.893409252166748
OTEZLA,abdominal pain,abdominal pain Preferred Term Placebo Nn OTEZLA,1,0.7730363607406616
OTEZLA,abdominal pain,adverse reaction abdominal pain,1,0.8498656749725342
OTEZLA,abdominal pain,Placebo Nn OTEZLA mg BID Nn Diarrhea,0,0.596582293510437
OTEZLA,abdominal pain,abdominal pain Preferred,1,0.9068493843078613
OTEZLA,abdominal pain,Placebo Nn OTEZLA,0,0.5114848613739014
OTEZLA,Nausea,Nausea Upper,1,0.8930381536483765
OTEZLA,Nausea,Upper,0,0.5147274136543274
OTEZLA,Nausea,Nn Nausea Upper,1,0.8445310592651367
OTEZLA,Nausea,Nausea,1,1.0
OTEZLA,Nausea,Diarrhea,0,0.6490728855133057
OTEZLA,Nausea,mg BID Nn Diarrhea,0,0.6133149266242981
OTEZLA,Nausea,Nn Nausea Upper respiratory tract,1,0.8013755083084106
OTEZLA,Headache,headache,0,0.9999998807907104
OTEZLA,Headache,Headache,1,0.9999998807907104
OTEZLA,Headache,Tension,0,0.6046638488769531
OTEZLA,Headache,Headache Abdominal pain,1,0.8202846050262451
OTEZLA,Headache,Tension Headache Abdominal pain,1,0.7682173252105713
OTEZLA,Insomnia,Insomnia Back,1,0.8978735208511353
OTEZLA,Insomnia,Insomnia Back pain,1,0.8158684968948364
OTEZLA,Migraine,Frequent bowel,0,0.5135846138000488
OTEZLA,Folliculitis,Folliculitis,1,1.0
OTEZLA,Folliculitis,Tooth,0,0.4683876037597656
OTEZLA,Folliculitis,Folliculitis Sinus headache,1,0.796623706817627
OTEZLA,Weight Decrease,at FDA r www.fda.gov/m edwatch Clinical Trials,1,0.4875619411468506
OTEZLA,Weight Decrease,Folliculitis Sinus headache,1,0.4671474099159241
OTEZLA,Weight Decrease,trials are conducted,0,0.5144141316413879
OTEZLA,Weight Decrease,Celgene Corporation at or FDA at FDA,0,0.4694003760814667
OTEZLA,Weight Decrease,r www.fda.gov/m edwatch,1,0.49024832248687744
OTEZLA,Weight Decrease,or FDA at FDA r,1,0.4902387857437134
OTEZLA,Weight Decrease,are conducted under widely,0,0.4685262441635132
OTEZLA,Weight Decrease,FDA at FDA,0,0.45673370361328125
OTEZLA,Weight Decrease,are conducted,0,0.5043806433677673
OTEZLA,depression,doubleblind placebocontrolled [Studies P sA PsA,1,0.5385304689407349
OTEZLA,depression,are conducted,0,0.47534480690956116
OTEZLA,depression,placebocontrolled [Studies P,1,0.5392628908157349
OTEZLA,depression,arthritis see Cl,0,0.548714816570282
OTEZLA,depression,common e reaction,1,0.5219817161560059
OTEZLA,depression,resolve,0,0.5363370180130005
OTEZLA,depression,e reaction s presented inTable occurred,1,0.5231648087501526
OTEZLA,depression,of the most,0,0.49692779779434204
OTEZLA,depression,e reaction,1,0.5120558142662048
OTEZLA,depression,inTable occurred,0,0.5229078531265259
OTEZLA,depressed mood,adverse reactions esented inTabl e occurred within,1,0.49344637989997864
OTEZLA,depressed mood,inTable occurred,0,0.48998895287513733
OTEZLA,depressed mood,common adverse reactions esented inTabl e occurred,1,0.5057739615440369
OTEZLA,depressed mood,of treatment and tended to,0,0.5150887966156006
OTEZLA,depressed mood,reactions esented,1,0.5325619578361511
OTEZLA,depressed mood,reactions esented inTabl e occurred within,1,0.5028033256530762
OTEZLA,depressed mood,common adverse reactions esented inTabl e occurred within,1,0.49423450231552124
OTEZLA,depressed mood,an overall median age of years The majority of the most common,0,0.5014539957046509
OTEZLA,depressed mood,common adverse reactions esented inTabl,1,0.5075394511222839
OTEZLA,depressed mood,esented inTabl,1,0.5404634475708008
OTEZLA,depressed mood,most common adverse reactions esented,1,0.49110281467437744
OTEZLA,depression,mmonly rep orted adverse reactions The,1,0.5148946642875671
OTEZLA,depression,mmonly,1,0.5394201278686523
OTEZLA,depression,nausea were the most mmonly rep,1,0.6291308403015137
OTEZLA,depression,tended to resolve over time with continued dosing Diarrhea headache,0,0.5853083729743958
OTEZLA,depression,common adverse,0,0.5418399572372437
OTEZLA,depression,mmonly rep orted adverse reactions,1,0.5138677954673767
OTEZLA,depression,the most mmonly,1,0.5505320429801941
OTEZLA,depression,the most mmonly rep,1,0.494911253452301
OTEZLA,depression,mmonly rep orted adverse reactions The most,1,0.5229284763336182
OTEZLA,depressed mood,for patients,0,0.5133191347122192
OTEZLA,depressed mood,were the most commonly d adverse,1,0.5402846336364746
OTEZLA,depressed mood,Diarrhea headache and nausea were,0,0.5885869264602661
OTEZLA,depressed mood,d,1,0.531644344329834
OTEZLA,depressed mood,most commonly d adverse reac,1,0.537950336933136
OTEZLA,depressed mood,were the most commonly d,1,0.49305304884910583
OTEZLA,depressed mood,d adverse reac tions The most common adverse,1,0.5251965522766113
OTEZLA,depressed mood,and,0,0.4852595031261444
OTEZLA,depressed mood,adverse reac tions The most common,1,0.5275771617889404
OTEZLA,depressed mood,commonly d,1,0.5364933609962463
OTEZLA,Depression,common adverse reactions leading to disco,0,0.5546098947525024
OTEZLA,Depression,ntinuation for,1,0.523590624332428
OTEZLA,Depression,were nausea diarrhea and,0,0.5883644819259644
OTEZLA,Depression,ntinuation for patients taking OTEZLA were,1,0.572884202003479
OTEZLA,Depression,ntinuation for patients taking OTEZLA,1,0.5621360540390015
OTEZLA,Depression,ntinuation,1,0.5146536827087402
OTEZLA,suicidal ideation,The proportion of patients with psoriatic,0,0.4429205060005188
OTEZLA,suicide,on OTEZLA mg wice Da,1,0.5098004341125488
OTEZLA,suicide,Reported in of Patients,0,0.47967588901519775
OTEZLA,suicide,wice Da ily and Than That Observed,1,0.4957522749900818
OTEZLA,suicide,wice Da ily and,1,0.5059218406677246
OTEZLA,depression,miting in  OTEZLA mg,1,0.5384131073951721
OTEZLA,depression,Reported in of Patients,0,0.5268023014068604
OTEZLA,depression,of nausea and miting in  OTEZLA mg,1,0.6046521067619324
OTEZLA,depression,of nausea and miting,1,0.6571834087371826
OTEZLA,depression,twice daily,0,0.5603091716766357
OTEZLA,depression,twice daily experienced a serious adve,0,0.6235305070877075
OTEZLA,depression,and miting in ,1,0.5230789184570312
OTEZLA,depression,miting in OTEZLA mg twice daily,1,0.5612621307373047
OTEZLA,depression,miting in  OTEZLA mg twice daily subject,1,0.5796976089477539
OTEZLA,depression,and miting in,1,0.5230789184570312
OTEZLA,depression,ZLA 30 mg,1,0.5386528968811035
OTEZLA,Depression,patient treated with OTEZLA mg twice daily experienced a serious adverse,0,0.562057614326477
OTEZLA,Depression,arrhea patient treated with,0,0.4606245160102844
OTEZLA,Depression,twice daily experienced a,0,0.5678263902664185
OTEZLA,Depression,serious adverse reaction of adache.   ,1,0.48766326904296875
OTEZLA,Depression,of he,0,0.5182948112487793
OTEZLA,Depression,patient treated with OTEZLA mg twice daily experienced a,0,0.5698246955871582
OTEZLA,Depression,adache.    b Of the reported,1,0.48141372203826904
OTEZLA,Depression,adache.    b Of the reported adverse,1,0.4935852289199829
OTEZLA,Depression,adache.    b Of,1,0.47028738260269165
OTEZLA,Depression,adverse reaction of adache.    b Of the,1,0.47225552797317505
OTEZLA,suicidal behavior,patients and                 P lacebo OTEZLA mg BID,1,0.4986262023448944
OTEZLA,suicidal behavior,adache.    b Of,1,0.44628220796585083
OTEZLA,attempted suicide,12(N=493)n (%) Diarrhea a,1,0.44385796785354614
OTEZLA,attempted suicide,Day to Nn c Day to Day Nn Day to Nn Day,0,0.4554297924041748
OTEZLA,suicide,        Nausea,1,0.5751622915267944
OTEZLA,suicide,        Nausea a,1,0.5322900414466858
OTEZLA,suicide,       ,1,0.5677441954612732
OTEZLA,weight decrease,spiratory tract infection b,1,0.47504401206970215
OTEZLA,weight decrease,spiratory,1,0.4734559953212738
DYSPORT,Distant Spread of Toxin Effect,in Distant Spread of,1,0.7727252244949341
DYSPORT,Spread of Effects from Toxin,Toxin Products seeWarnings,0,0.7835907340049744
