drug_name,section_name,term,meddra_code
GADAVIST,boxed warnings,fatal fibrosis,
GADAVIST,boxed warnings,debilitating fibrosis,
GADAVIST,boxed warnings,severe kidney disease,
GADAVIST,boxed warnings,acute kidney injury,10069339.0
GADAVIST,boxed warnings,reduced renal function,
GADAVIST,boxed warnings,chronically reduced renal function,
GADAVIST,warnings and precautions,nephrogenic systemic fibrosis,10067467.0
GADAVIST,warnings and precautions,anaphylactic reactions,
GADAVIST,warnings and precautions,hypersensitivity reactions,
GADAVIST,warnings and precautions,cardiovascular manifestations,
GADAVIST,warnings and precautions,respiratory manifestations,
GADAVIST,warnings and precautions,cutaneous manifestations,
GADAVIST,warnings and precautions,death,10011906.0
GADAVIST,warnings and precautions,acute kidney injury,10069339.0
GADAVIST,warnings and precautions,drug-induced kidney toxicity,
GADAVIST,warnings and precautions,fibrosis,10016642.0
GADAVIST,warnings and precautions,extravasation,10015866.0
GADAVIST,warnings and precautions,moderate irritation,
GADAVIST,warnings and precautions,overestimation of extent of malignant disease,
ZYKADIA,adverse reactions,,
ZYKADIA,warnings and precautions,,
XALKORI,adverse reactions,,
XALKORI,warnings and precautions,hepatotoxicity,10019851.0
XALKORI,warnings and precautions,interstitial lung disease (ild)/pneumonitis,
XALKORI,warnings and precautions,qt interval prolongation,
XALKORI,warnings and precautions,bradycardia,10006093.0
XALKORI,warnings and precautions,severe visual loss,
XALKORI,warnings and precautions,embryofetal toxicity,
BEPREVE,adverse reactions,mild taste following instillation,
BEPREVE,adverse reactions,eye irritation,10015946.0
BEPREVE,adverse reactions,headache,10019211.0
BEPREVE,adverse reactions,nasopharyngitis,10028810.0
BEPREVE,adverse reactions,hypersensitivity reactions,
BEPREVE,adverse reactions,itching,10023084.0
BEPREVE,adverse reactions,body rash,
BEPREVE,adverse reactions,swelling of lips,10042703.0
BEPREVE,adverse reactions,tongue and/or throat,
BEPREVE,warnings and precautions,contamination,
BEPREVE,warnings and precautions,contact lens-related irritation,
BEPREVE,warnings and precautions,eye is red,
BEPREVE,warnings and precautions,benzalkonium chloride absorption by soft contact lenses,
EDARBI,adverse reactions,diarrhea,10012735.0
EDARBI,adverse reactions,hypotension/orthostatic hypotension,
EDARBI,adverse reactions,nausea,10028813.0
EDARBI,adverse reactions,asthenia,10003549.0
EDARBI,adverse reactions,fatigue,10016256.0
EDARBI,adverse reactions,muscle spasm,10028333.0
EDARBI,adverse reactions,dizziness,10013573.0
EDARBI,adverse reactions,dizziness postural,10013578.0
EDARBI,adverse reactions,cough,10011224.0
EDARBI,adverse reactions,serum creatinine increases,
EDARBI,adverse reactions,low hemoglobin,
EDARBI,adverse reactions,low hematocrit,
EDARBI,adverse reactions,low rbc counts,
EDARBI,adverse reactions,low and high markedly abnormal platelet and wbc counts,
EDARBI,adverse reactions,rash,10037844.0
EDARBI,adverse reactions,pruritus,10037087.0
EDARBI,adverse reactions,angioedema.,
EDARBI,boxed warnings,fetal toxicity,
EDARBI,boxed warnings,injury,10022116.0
EDARBI,boxed warnings,death,10011906.0
EDARBI,warnings and precautions,fetal renal function reduction,
EDARBI,warnings and precautions,fetal morbidity,
EDARBI,warnings and precautions,fetal death,10055690.0
EDARBI,warnings and precautions,neonatal morbidity,
EDARBI,warnings and precautions,neonatal death,
EDARBI,warnings and precautions,oligohydramnios,10030289.0
EDARBI,warnings and precautions,fetal lung hypoplasia,
EDARBI,warnings and precautions,skeletal deformations,
EDARBI,warnings and precautions,skull hypoplasia,10073498.0
EDARBI,warnings and precautions,anuria,10002847.0
EDARBI,warnings and precautions,hypotension,10021097.0
EDARBI,warnings and precautions,renal failure,10038435.0
EDARBI,warnings and precautions,symptomatic hypotension,
EDARBI,warnings and precautions,changes in renal function,
EDARBI,warnings and precautions,oliguria,10030302.0
EDARBI,warnings and precautions,progressive azotemia,10078996.0
EDARBI,warnings and precautions,acute renal failure,10001041.0
EDARBI,warnings and precautions,increases in serum creatinine,
EDARBI,warnings and precautions,increases in blood urea nitrogen,
POTIGA,adverse reactions,,
POTIGA,boxed warnings,retinal abnormalities,
POTIGA,boxed warnings,potential vision loss,
POTIGA,boxed warnings,damage to the photoreceptors,
POTIGA,boxed warnings,abnormal visual acuity,
POTIGA,boxed warnings,decreased visual acuity,
POTIGA,boxed warnings,retinal pigmentary abnormalities,
POTIGA,boxed warnings,vision changes,
POTIGA,warnings and precautions,,
TUDORZA,adverse reactions,paradoxical bronchospasm,10033770.0
TUDORZA,adverse reactions,worsening of narrow-angle glaucoma,
TUDORZA,adverse reactions,worsening of urinary retention,
TUDORZA,adverse reactions,immediate hypersensitivity reactions,
TUDORZA,adverse reactions,headache,10019211.0
TUDORZA,adverse reactions,nasopharyngitis,10028810.0
TUDORZA,adverse reactions,cough,10011224.0
TUDORZA,adverse reactions,diarrhea,10012735.0
TUDORZA,adverse reactions,sinusitis,10040753.0
TUDORZA,adverse reactions,rhinitis,10039083.0
TUDORZA,adverse reactions,toothache,10044055.0
TUDORZA,adverse reactions,fall,10016173.0
TUDORZA,adverse reactions,vomiting,10047700.0
TUDORZA,adverse reactions,diabetes mellitus,10012601.0
TUDORZA,adverse reactions,dry mouth,10013781.0
TUDORZA,adverse reactions,1st degree av block,
TUDORZA,adverse reactions,osteoarthritis,10031161.0
TUDORZA,adverse reactions,cardiac failure,10007554.0
TUDORZA,adverse reactions,cardio-respiratory arrest,10007617.0
TUDORZA,adverse reactions,anaphylaxis,10002218.0
TUDORZA,adverse reactions,angioedema,10002424.0
TUDORZA,adverse reactions,urticaria,10046735.0
TUDORZA,adverse reactions,rash,10037844.0
TUDORZA,adverse reactions,bronchospasm,10006482.0
TUDORZA,adverse reactions,itching,10023084.0
TUDORZA,warnings and precautions,paradoxical bronchospasm,10033770.0
TUDORZA,warnings and precautions,worsening of narrow-angle glaucoma,
TUDORZA,warnings and precautions,worsening of urinary retention,
TUDORZA,warnings and precautions,immediate hypersensitivity reactions,
TUDORZA,warnings and precautions,angioedema,10002424.0
TUDORZA,warnings and precautions,bronchospasm,10006482.0
TUDORZA,warnings and precautions,anaphylaxis,10002218.0
TUDORZA,warnings and precautions,eye pain or discomfort,
TUDORZA,warnings and precautions,blurred vision,10005886.0
TUDORZA,warnings and precautions,visual halos or colored images in association with red eyes from conjunctival congestion and corneal edema,
TUDORZA,warnings and precautions,difficulty passing urine,
TUDORZA,warnings and precautions,painful urination,10033521.0
TUDORZA,warnings and precautions,swelling of the lips,
TUDORZA,warnings and precautions,tongue,
TUDORZA,warnings and precautions,or throat,
TUDORZA,warnings and precautions,urticaria,10046735.0
TUDORZA,warnings and precautions,rash,10037844.0
TUDORZA,warnings and precautions,itching,10023084.0
PROMACTA,adverse reactions,,
PROMACTA,boxed warnings,hepatic decompensation,10076894.0
PROMACTA,boxed warnings,chronic hepatitis c,10008912.0
PROMACTA,warnings and precautions,hepatotoxicity,10019851.0
PROMACTA,warnings and precautions,thrombotic complications,
PROMACTA,warnings and precautions,thromboembolic complications,
PROMACTA,warnings and precautions,hepatic decompensation,10076894.0
PROMACTA,warnings and precautions,ascites,10003445.0
PROMACTA,warnings and precautions,encephalopathy,10014625.0
PROMACTA,warnings and precautions,liver enzyme elevations,
PROMACTA,warnings and precautions,indirect hyperbilirubinemia,10075817.0
PROMACTA,warnings and precautions,liver injury,10067125.0
PROMACTA,warnings and precautions,hepatic decompensation,10076894.0
PROMACTA,warnings and precautions,thrombotic event,
PROMACTA,warnings and precautions,thromboembolism,10043566.0
PROMACTA,warnings and precautions,portal venous thrombosis,
PROMACTA,warnings and precautions,portal vein thrombosis,10036206.0
PROMACTA,warnings and precautions,cataracts,10007771.0
INLYTA,adverse reactions,,
INLYTA,warnings and precautions,,
NORTHERA,adverse reactions,supine hypertension,10078932.0
NORTHERA,adverse reactions,hyperpyrexia,10020741.0
NORTHERA,adverse reactions,confusion,10010300.0
NORTHERA,adverse reactions,ischemic heart disease,10055218.0
NORTHERA,adverse reactions,arrhythmias,
NORTHERA,adverse reactions,congestive heart failure,10010684.0
NORTHERA,adverse reactions,headache,10019211.0
NORTHERA,adverse reactions,dizziness,10013573.0
NORTHERA,adverse reactions,nausea,10028813.0
NORTHERA,adverse reactions,hypertension,10020772.0
NORTHERA,adverse reactions,fatigue,10016256.0
NORTHERA,adverse reactions,increased blood pressure,10021655.0
NORTHERA,adverse reactions,falls,
NORTHERA,adverse reactions,urinary tract infections,10046577.0
NORTHERA,adverse reactions,syncope,10042772.0
NORTHERA,boxed warnings,supine hypertension,10078932.0
NORTHERA,warnings and precautions,supine hypertension,10078932.0
NORTHERA,warnings and precautions,hyperpyrexia,10020741.0
NORTHERA,warnings and precautions,confusion,10010300.0
NORTHERA,warnings and precautions,symptoms in patients with existing ischemic heart disease,
NORTHERA,warnings and precautions,arrhythmias,
NORTHERA,warnings and precautions,congestive heart failure,10010684.0
NORTHERA,warnings and precautions,allergic reactions,
JARDIANCE,adverse reactions,,
JARDIANCE,warnings and precautions,hypotension,10021097.0
JARDIANCE,warnings and precautions,impairment in renal function,
JARDIANCE,warnings and precautions,hypoglycemia,10020993.0
JARDIANCE,warnings and precautions,genital mycotic infections,
JARDIANCE,warnings and precautions,urinary tract infections,10046577.0
JARDIANCE,warnings and precautions,increased ldl-c,
JARDIANCE,warnings and precautions,macrovascular outcomes,
FANAPT,adverse reactions,,
FANAPT,boxed warnings,increased mortality,
FANAPT,boxed warnings,death,10011906.0
FANAPT,boxed warnings,cardiovascular events,
FANAPT,boxed warnings,heart failure,10019279.0
FANAPT,boxed warnings,sudden death,10042434.0
FANAPT,boxed warnings,infectious events,
FANAPT,boxed warnings,pneumonia,10035664.0
FANAPT,warnings and precautions,,
TANZEUM,adverse reactions,,
TANZEUM,boxed warnings,thyroid c-cell tumors,
TANZEUM,boxed warnings,medullary thyroid carcinoma (mtc),
TANZEUM,boxed warnings,multiple endocrine neoplasia syndrome type 2 (men 2),
TANZEUM,warnings and precautions,thyroid c-cell tumors,
TANZEUM,warnings and precautions,pancreatitis,10033645.0
TANZEUM,warnings and precautions,hypoglycemia,10020993.0
TANZEUM,warnings and precautions,hypersensitivity reactions,
TANZEUM,warnings and precautions,renal impairment,10062237.0
TANZEUM,warnings and precautions,macrovascular outcomes,
EYLEA,adverse reactions,,
EYLEA,warnings and precautions,endophthalmitis,10014801.0
EYLEA,warnings and precautions,retinal detachments,
EYLEA,warnings and precautions,increases in intraocular pressure,
EYLEA,warnings and precautions,arterial thromboembolic events,
JEVTANA,adverse reactions,,
JEVTANA,boxed warnings,neutropenia,10029354.0
JEVTANA,boxed warnings,neutropenic deaths,
JEVTANA,boxed warnings,hypersensitivity,10020751.0
JEVTANA,boxed warnings,severe hypersensitivity,
JEVTANA,boxed warnings,generalized rash/erythema,
JEVTANA,boxed warnings,hypotension,10021097.0
JEVTANA,boxed warnings,bronchospasm,10006482.0
JEVTANA,warnings and precautions,,
YERVOY,adverse reactions,,
YERVOY,boxed warnings,immune-mediated adverse reactions,
YERVOY,boxed warnings,enterocolitis,10014893.0
YERVOY,boxed warnings,hepatitis,10019717.0
YERVOY,boxed warnings,dermatitis,10012431.0
YERVOY,boxed warnings,toxic epidermal necrolysis,10044223.0
YERVOY,boxed warnings,neuropathy,10029328.0
YERVOY,boxed warnings,endocrinopathy,
YERVOY,warnings and precautions,,
FARXIGA,adverse reactions,,
FARXIGA,warnings and precautions,hypotension,10021097.0
FARXIGA,warnings and precautions,impairment in renal function,
FARXIGA,warnings and precautions,hypoglycemia,10020993.0
FARXIGA,warnings and precautions,genital mycotic infections,
FARXIGA,warnings and precautions,increased ldl-c,
FARXIGA,warnings and precautions,bladder cancer,10005003.0
FARXIGA,warnings and precautions,macrovascular outcomes,
PICATO,adverse reactions,ophthalmic adverse reaction,
PICATO,adverse reactions,hypersensitivity reactions,
PICATO,adverse reactions,local skin reactions,
PICATO,adverse reactions,application site pain,10003051.0
PICATO,adverse reactions,application site pruritus,10003053.0
PICATO,adverse reactions,application site irritation,10003046.0
PICATO,adverse reactions,application site infection,10049041.0
PICATO,adverse reactions,periorbital edema,10034545.0
PICATO,adverse reactions,nasopharyngitis,10028810.0
PICATO,adverse reactions,headache,10019211.0
PICATO,adverse reactions,erythema,10015150.0
PICATO,adverse reactions,flaking/scaling,
PICATO,adverse reactions,crusting,
PICATO,adverse reactions,swelling,10042674.0
PICATO,adverse reactions,vesiculation/pustulation,
PICATO,adverse reactions,erosion/ulceration,
PICATO,adverse reactions,application site pain,10003051.0
PICATO,adverse reactions,application site pruritus,10003053.0
PICATO,adverse reactions,application site infection,10049041.0
PICATO,adverse reactions,periorbital edema,10034545.0
PICATO,adverse reactions,headache,10019211.0
PICATO,adverse reactions,application site irritation,10003046.0
PICATO,adverse reactions,nasopharyngitis,10028810.0
PICATO,adverse reactions,eyelid edema,10015993.0
PICATO,adverse reactions,eye pain,10015958.0
PICATO,adverse reactions,conjunctivitis,10010741.0
PICATO,adverse reactions,hypersensitivity,10020751.0
PICATO,adverse reactions,allergic contact dermatitis,10056265.0
PICATO,adverse reactions,herpes zoster,10019974.0
PICATO,adverse reactions,chemical conjunctivitis,10055119.0
PICATO,adverse reactions,corneal burn.,
PICATO,warnings and precautions,severe eye pain,
PICATO,warnings and precautions,chemical conjunctivitis,10055119.0
PICATO,warnings and precautions,corneal burn,10068161.0
PICATO,warnings and precautions,eyelid edema,10015993.0
PICATO,warnings and precautions,eyelid ptosis,10015995.0
PICATO,warnings and precautions,periorbital edema,10034545.0
PICATO,warnings and precautions,vesiculation/pustulation,
PICATO,warnings and precautions,erosion/ulceration,
PICATO,warnings and precautions,anaphylaxis,10002218.0
PICATO,warnings and precautions,allergic contact dermatitis,10056265.0
PICATO,warnings and precautions,erythema,10015150.0
PICATO,warnings and precautions,crusting,
PICATO,warnings and precautions,swelling,10042674.0
PRISTIQ,adverse reactions,,
PRISTIQ,boxed warnings,suicidal thoughts and behaviors,
PRISTIQ,boxed warnings,worsening,
PRISTIQ,boxed warnings,emergence of suicidal thoughts and behaviors,
PRISTIQ,warnings and precautions,,
STRIBILD,adverse reactions,,
STRIBILD,boxed warnings,lactic acidosis,10023676.0
STRIBILD,boxed warnings,severe hepatomegaly with steatosis,
STRIBILD,boxed warnings,acute exacerbations of hepatitis b,
STRIBILD,warnings and precautions,,
NULOJIX,adverse reactions,,
NULOJIX,boxed warnings,post-transplant lymphoproliferative disorder,
NULOJIX,boxed warnings,other malignancies,
NULOJIX,boxed warnings,serious infections,
NULOJIX,boxed warnings,increased susceptibility to infection,
NULOJIX,boxed warnings,possible development of malignancies,
NULOJIX,boxed warnings,increased risk of graft loss,
NULOJIX,boxed warnings,death,10011906.0
NULOJIX,warnings and precautions,post-transplant lymphoproliferative disorder,
NULOJIX,warnings and precautions,other malignancies,
NULOJIX,warnings and precautions,progressive multifocal leukoencephalopathy,10036807.0
NULOJIX,warnings and precautions,other serious infections,
NULOJIX,warnings and precautions,liver transplant,10024714.0
NULOJIX,warnings and precautions,acute rejection and graft loss with corticosteroid minimization,
NULOJIX,warnings and precautions,immunizations,10021431.0
NULOJIX,warnings and precautions,ptld,
NULOJIX,warnings and precautions,ebv serostatus,
NULOJIX,warnings and precautions,other risk factors,
NULOJIX,warnings and precautions,management of immunosuppression,
NULOJIX,warnings and precautions,serious infections,
NULOJIX,warnings and precautions,tuberculosis,10044755.0
NULOJIX,warnings and precautions,polyoma virus nephropathy,
NULOJIX,warnings and precautions,liver transplant,10024714.0
NULOJIX,warnings and precautions,acute rejection and graft loss with corticosteroid minimization,
NULOJIX,warnings and precautions,immunizations.,
LUMIZYME,adverse reactions,,
LUMIZYME,boxed warnings,anaphylaxis,10002218.0
LUMIZYME,boxed warnings,hypersensitivity,10020751.0
LUMIZYME,boxed warnings,immune-mediated reactions,
LUMIZYME,boxed warnings,cardiorespiratory failure,
LUMIZYME,boxed warnings,respiratory distress,10038687.0
LUMIZYME,boxed warnings,hypoxia,10021143.0
LUMIZYME,boxed warnings,apnea,10002974.0
LUMIZYME,boxed warnings,dyspnea,10013968.0
LUMIZYME,boxed warnings,bradycardia,10006093.0
LUMIZYME,boxed warnings,tachycardia,10043071.0
LUMIZYME,boxed warnings,bronchospasm,10006482.0
LUMIZYME,boxed warnings,throat tightness,10043528.0
LUMIZYME,boxed warnings,hypotension,10021097.0
LUMIZYME,boxed warnings,angioedema,10002424.0
LUMIZYME,boxed warnings,tongue swelling,
LUMIZYME,boxed warnings,lip swelling,10024570.0
LUMIZYME,boxed warnings,periorbital edema,10034545.0
LUMIZYME,boxed warnings,face edema,10016029.0
LUMIZYME,boxed warnings,urticaria,10046735.0
LUMIZYME,boxed warnings,proteinuria,10037032.0
LUMIZYME,boxed warnings,nephrotic syndrome,10029164.0
LUMIZYME,boxed warnings,necrotizing skin lesions,
LUMIZYME,boxed warnings,fluid overload.,
LUMIZYME,warnings and precautions,,
EOVIST,adverse reactions,nephrogenic systemic fibrosis,10067467.0
EOVIST,adverse reactions,hypersensitivity reactions,
EOVIST,adverse reactions,nausea,10028813.0
EOVIST,adverse reactions,headache,10019211.0
EOVIST,adverse reactions,feeling hot,10016334.0
EOVIST,adverse reactions,dizziness,10013573.0
EOVIST,adverse reactions,back pain,10003988.0
EOVIST,adverse reactions,vomiting,10047700.0
EOVIST,adverse reactions,blood pressure increased,10005750.0
EOVIST,adverse reactions,injection site reactions,10022097.0
EOVIST,adverse reactions,dysgeusia,10013911.0
EOVIST,adverse reactions,paresthesia,10033775.0
EOVIST,adverse reactions,flushing,10016825.0
EOVIST,adverse reactions,parosmia,10034018.0
EOVIST,adverse reactions,pruritus,10037087.0
EOVIST,adverse reactions,rash,10037844.0
EOVIST,adverse reactions,respiratory disorders,
EOVIST,adverse reactions,fatigue,10016256.0
EOVIST,adverse reactions,chest pain,10008479.0
EOVIST,adverse reactions,vertigo,10047340.0
EOVIST,adverse reactions,dry mouth,10013781.0
EOVIST,adverse reactions,chills,10008531.0
EOVIST,adverse reactions,feeling abnormal,10016322.0
EOVIST,adverse reactions,tremor,10044565.0
EOVIST,adverse reactions,akathisia,10001540.0
EOVIST,adverse reactions,bundle branch block,10006578.0
EOVIST,adverse reactions,palpitation,10033556.0
EOVIST,adverse reactions,oral discomfort,10030973.0
EOVIST,adverse reactions,salivary hypersecretion,10039424.0
EOVIST,adverse reactions,maculopapular rash,10025424.0
EOVIST,adverse reactions,hyperhidrosis,10020642.0
EOVIST,adverse reactions,discomfort,10013082.0
EOVIST,adverse reactions,malaise,10025482.0
EOVIST,adverse reactions,elevation of serum iron values,
EOVIST,adverse reactions,elevation of serum bilirubin values,
EOVIST,adverse reactions,hypersensitivity reactions,
EOVIST,adverse reactions,anaphylactic shock,10002199.0
EOVIST,adverse reactions,hypotension,10021097.0
EOVIST,adverse reactions,pharyngolaryngeal edema,10086305.0
EOVIST,adverse reactions,urticaria,10046735.0
EOVIST,adverse reactions,face edema,10016029.0
EOVIST,adverse reactions,rhinitis,10039083.0
EOVIST,adverse reactions,conjunctivitis,10010741.0
EOVIST,adverse reactions,abdominal pain,10000081.0
EOVIST,adverse reactions,hypoesthesia,10020937.0
EOVIST,adverse reactions,sneezing,10041232.0
EOVIST,adverse reactions,cough,10011224.0
EOVIST,adverse reactions,pallor,10033546.0
EOVIST,adverse reactions,tachycardia,10043071.0
EOVIST,adverse reactions,restlessness,10038743.0
EOVIST,boxed warnings,nephrogenic systemic fibrosis (nsf),
EOVIST,boxed warnings,fatal or debilitating fibrosis affecting the skin,
EOVIST,boxed warnings,muscle and internal organs,
EOVIST,boxed warnings,chronic,
EOVIST,boxed warnings,severe kidney disease,
EOVIST,boxed warnings,acute kidney injury,10069339.0
EOVIST,boxed warnings,reduced renal function,
EOVIST,boxed warnings,chronically reduced renal function,
EOVIST,warnings and precautions,nephrogenic systemic fibrosis,10067467.0
EOVIST,warnings and precautions,hypersensitivity: anaphylactoid/hypersensitivity reactions,
EOVIST,warnings and precautions,cardiovascular manifestations,
EOVIST,warnings and precautions,respiratory manifestations,
EOVIST,warnings and precautions,cutaneous manifestations,
EOVIST,warnings and precautions,severe reactions including shock,
EOVIST,warnings and precautions,acute kidney injury,10069339.0
EOVIST,warnings and precautions,debilitating fibrosis,
EOVIST,warnings and precautions,fatal fibrosis,
EOVIST,warnings and precautions,drug-induced kidney toxicity,
EOVIST,warnings and precautions,anaphylactic reactions,
EOVIST,warnings and precautions,acute kidney injury,10069339.0
EOVIST,warnings and precautions,extravasation into tissues,
EOVIST,warnings and precautions,local tissue reactions,
EOVIST,warnings and precautions,myocyte necrosis and inflammation,
EOVIST,warnings and precautions,interference with laboratory tests,
EOVIST,warnings and precautions,interference with visualization of liver lesions,
EOVIST,warnings and precautions,reduced hepatic contrast,
BELEODAQ,adverse reactions,,
BELEODAQ,warnings and precautions,thrombocytopenia,10043551.0
BELEODAQ,warnings and precautions,leukopenia,10024384.0
BELEODAQ,warnings and precautions,neutropenia,10029354.0
BELEODAQ,warnings and precautions,lymphopenia,10025327.0
BELEODAQ,warnings and precautions,anemia,10002034.0
BELEODAQ,warnings and precautions,infection,10021789.0
BELEODAQ,warnings and precautions,pneumonia,10035664.0
BELEODAQ,warnings and precautions,sepsis,10040047.0
BELEODAQ,warnings and precautions,hepatotoxicity,10019851.0
BELEODAQ,warnings and precautions,liver function test abnormalities,
BELEODAQ,warnings and precautions,tumor lysis syndrome,10045170.0
BELEODAQ,warnings and precautions,embryo-fetal toxicity,
BELEODAQ,warnings and precautions,fetal harm,
BELEODAQ,warnings and precautions,teratogenicity,10043275.0
BELEODAQ,warnings and precautions,embryo-fetal lethality,
BELEODAQ,warnings and precautions,nausea,10028813.0
BELEODAQ,warnings and precautions,vomiting,10047700.0
BELEODAQ,warnings and precautions,diarrhea,10012735.0
VICTRELIS,adverse reactions,,
VICTRELIS,warnings and precautions,,
VIMIZIM,adverse reactions,anaphylaxis,10002218.0
VIMIZIM,adverse reactions,hypersensitivity reactions,
VIMIZIM,adverse reactions,pyrexia,10037660.0
VIMIZIM,adverse reactions,vomiting,10047700.0
VIMIZIM,adverse reactions,headache,10019211.0
VIMIZIM,adverse reactions,nausea,10028813.0
VIMIZIM,adverse reactions,abdominal pain,10000081.0
VIMIZIM,adverse reactions,chills,10008531.0
VIMIZIM,adverse reactions,fatigue,10016256.0
VIMIZIM,boxed warnings,anaphylaxis,10002218.0
VIMIZIM,boxed warnings,cough,10011224.0
VIMIZIM,boxed warnings,erythema,10015150.0
VIMIZIM,boxed warnings,throat tightness,10043528.0
VIMIZIM,boxed warnings,urticaria,10046735.0
VIMIZIM,boxed warnings,flushing,10016825.0
VIMIZIM,boxed warnings,cyanosis,10011703.0
VIMIZIM,boxed warnings,hypotension,10021097.0
VIMIZIM,boxed warnings,rash,10037844.0
VIMIZIM,boxed warnings,dyspnea,10013968.0
VIMIZIM,boxed warnings,chest discomfort,10008469.0
VIMIZIM,boxed warnings,gastrointestinal symptoms (nausea,
VIMIZIM,boxed warnings,abdominal pain,10000081.0
VIMIZIM,boxed warnings,retching,10038776.0
VIMIZIM,boxed warnings,and vomiting),
VIMIZIM,boxed warnings,acute exacerbation of respiratory compromise,
VIMIZIM,boxed warnings,hypersensitivity reactions,
VIMIZIM,warnings and precautions,anaphylaxis,10002218.0
VIMIZIM,warnings and precautions,hypersensitivity reactions,
VIMIZIM,warnings and precautions,acute respiratory complications,
VIMIZIM,warnings and precautions,cough,10011224.0
VIMIZIM,warnings and precautions,erythema,10015150.0
VIMIZIM,warnings and precautions,throat tightness,10043528.0
VIMIZIM,warnings and precautions,urticaria,10046735.0
VIMIZIM,warnings and precautions,flushing,10016825.0
VIMIZIM,warnings and precautions,cyanosis,10011703.0
VIMIZIM,warnings and precautions,hypotension,10021097.0
VIMIZIM,warnings and precautions,rash,10037844.0
VIMIZIM,warnings and precautions,dyspnea,10013968.0
VIMIZIM,warnings and precautions,chest discomfort,10008469.0
VIMIZIM,warnings and precautions,gastrointestinal symptoms,
VIMIZIM,warnings and precautions,nausea,10028813.0
VIMIZIM,warnings and precautions,abdominal pain,10000081.0
VIMIZIM,warnings and precautions,retching,10038776.0
VIMIZIM,warnings and precautions,vomiting,10047700.0
VIMIZIM,warnings and precautions,peripheral edema,10034570.0
VIMIZIM,warnings and precautions,sleep apnea,10040975.0
VIMIZIM,warnings and precautions,spinal or cervical cord compression,
VIMIZIM,warnings and precautions,back pain,10003988.0
VIMIZIM,warnings and precautions,paralysis of limbs below the level of compression,
VIMIZIM,warnings and precautions,urinary incontinence,10046543.0
VIMIZIM,warnings and precautions,fecal incontinence,10016296.0
SIRTURO,adverse reactions,increased mortality,
SIRTURO,adverse reactions,qt prolongation,
SIRTURO,adverse reactions,hepatotoxicity,10019851.0
SIRTURO,adverse reactions,drug interactions,
SIRTURO,adverse reactions,nausea,10028813.0
SIRTURO,adverse reactions,arthralgia,10003239.0
SIRTURO,adverse reactions,headache,10019211.0
SIRTURO,adverse reactions,hemoptysis,10018964.0
SIRTURO,adverse reactions,chest pain,10008479.0
SIRTURO,adverse reactions,anorexia,10002646.0
SIRTURO,adverse reactions,transaminases increased,10054889.0
SIRTURO,adverse reactions,rash,10037844.0
SIRTURO,adverse reactions,blood amylase increased,10005328.0
SIRTURO,adverse reactions,aminotransferase elevations,
SIRTURO,boxed warnings,increased mortality,
SIRTURO,boxed warnings,qt prolongation,
SIRTURO,boxed warnings,significant ventricular arrhythmia,
SIRTURO,boxed warnings,qtcf interval >500 ms,
SIRTURO,boxed warnings,qtcf interval prolongation of greater than 500 ms,
SIRTURO,warnings and precautions,,
NEURACEQ,adverse reactions,injection site reaction,10022095.0
NEURACEQ,adverse reactions,erythema,10015150.0
NEURACEQ,adverse reactions,irritation,
NEURACEQ,adverse reactions,pain,10033371.0
NEURACEQ,warnings and precautions,image interpretation errors,
NEURACEQ,warnings and precautions,false positives,
NEURACEQ,warnings and precautions,unintentional radiation exposure,
NEURACEQ,warnings and precautions,cumulative radiation exposure,
NEURACEQ,warnings and precautions,risk for image misinterpretation,
NEURACEQ,warnings and precautions,errors in neuraceq estimation,
NEURACEQ,warnings and precautions,errors due to severe brain atrophy,
NEURACEQ,warnings and precautions,errors due to motion artifacts,
NEURACEQ,warnings and precautions,increased risk of cancer.,
COMETRIQ,adverse reactions,,
COMETRIQ,boxed warnings,perforations and fistulas,
COMETRIQ,boxed warnings,hemorrhage,10055798.0
COMETRIQ,boxed warnings,gastrointestinal perforations,
COMETRIQ,boxed warnings,fistula formation,
COMETRIQ,boxed warnings,hemoptysis,10018964.0
COMETRIQ,boxed warnings,gastrointestinal hemorrhage,10017955.0
COMETRIQ,boxed warnings,bleeding,10005103.0
COMETRIQ,boxed warnings,severe hemorrhage,
COMETRIQ,warnings and precautions,,
AFINITOR,adverse reactions,,
AFINITOR,warnings and precautions,,
BREO,adverse reactions,,
BREO,boxed warnings,asthma-related death,
BREO,boxed warnings,increase in asthma-related deaths,
BREO,boxed warnings,increased risk of asthma-related death,
BREO,boxed warnings,asthma-related hospitalization,
BREO,warnings and precautions,,
FIRAZYR,adverse reactions,injection site reactions,10022097.0
FIRAZYR,adverse reactions,pyrexia,10037660.0
FIRAZYR,adverse reactions,transaminase increase,
FIRAZYR,adverse reactions,dizziness,10013573.0
FIRAZYR,adverse reactions,rash,10037844.0
FIRAZYR,adverse reactions,nausea,10028813.0
FIRAZYR,adverse reactions,headache,10019211.0
FIRAZYR,warnings and precautions,laryngeal attacks,
FIRAZYR,warnings and precautions,airway obstruction,
INVOKANA,adverse reactions,,
INVOKANA,warnings and precautions,hypotension,10021097.0
INVOKANA,warnings and precautions,impairment in renal function,
INVOKANA,warnings and precautions,hyperkalemia,10020646.0
INVOKANA,warnings and precautions,hypoglycemia,10020993.0
INVOKANA,warnings and precautions,genital mycotic infections,
